local_file_id	batch_id	old_file_name	old_path_stub	current_ocr_text_path	current_metadata_path	probable_article_title	probable_author	probable_year	canonical_base_name	proposed_pdf_file_name	proposed_ocr_text_file_name	proposed_metadata_file_name	identity_confidence	rename_status	notes
381023-97e6eaeac58d	jbrs-ocr-1874	381023.pdf	Burmese/Burma JBRS/1955/381023.pdf	data/working/ocr/jbrs/text/381023-97e6eaeac58d.txt	data/working/ocr/jbrs/metadata/381023-97e6eaeac58d.json	TENSIOMETER STUDIES WITH MANDALAY SOIL'	by	1955	1955-tensiometer-studies-mandalay-soil-by	1955-tensiometer-studies-mandalay-soil-by.pdf	1955-tensiometer-studies-mandalay-soil-by.txt	1955-tensiometer-studies-mandalay-soil-by.json	medium	deferred_outside_phase1_scope	
381029-af341846ee86	jbrs-ocr-1875	381029.pdf	Burmese/Burma JBRS/1955/381029.pdf	data/working/ocr/jbrs/text/381029-af341846ee86.txt	data/working/ocr/jbrs/metadata/381029-af341846ee86.json	THE FROGS AND TOADS OF THE	RANGOON	1955	1955-frogs-toads-rangoon	1955-frogs-toads-rangoon.pdf	1955-frogs-toads-rangoon.txt	1955-frogs-toads-rangoon.json	medium	deferred_outside_phase1_scope	
381052-43be81752beb	jbrs-ocr-1876	381052.pdf	Burmese/Burma JBRS/1955/381052.pdf	data/working/ocr/jbrs/text/381052-43be81752beb.txt	data/working/ocr/jbrs/metadata/381052-43be81752beb.json	SEASONAL FLUCTUATIONS IN THE BURMESE	ECONOMY'	1955	1955-seasonal-fluctuations-burmese-economy	1955-seasonal-fluctuations-burmese-economy.pdf	1955-seasonal-fluctuations-burmese-economy.txt	1955-seasonal-fluctuations-burmese-economy.json	medium	deferred_outside_phase1_scope	
381066-13a837c2022b	jbrs-ocr-1877	381066.pdf	Burmese/Burma JBRS/1955/381066.pdf	data/working/ocr/jbrs/text/381066-13a837c2022b.txt	data/working/ocr/jbrs/metadata/381066-13a837c2022b.json	A THEORY OF THE RATE OF INTEREST FOR THE BURMESE ECONOMY	by	1955	1955-theory-rate-interest-burmese-economy-by	1955-theory-rate-interest-burmese-economy-by.pdf	1955-theory-rate-interest-burmese-economy-by.txt	1955-theory-rate-interest-burmese-economy-by.json	medium	deferred_outside_phase1_scope	
381075-4bcbf758db86	jbrs-ocr-1878	381075.pdf	Burmese/Burma JBRS/JBRS Originals/381075.pdf	data/working/ocr/jbrs/text/381075-4bcbf758db86.txt	data/working/ocr/jbrs/metadata/381075-4bcbf758db86.json	THE LORD OF THE GREAT MOUNTAIN '	by	1955	1955-lord-great-mountain-by	1955-lord-great-mountain-by.pdf	1955-lord-great-mountain-by.txt	1955-lord-great-mountain-by.json	medium	deferred_outside_phase1_scope	
381083-12d7f0794499	jbrs-ocr-1879	381083.pdf	Burmese/Burma JBRS/JBRS Originals/381083.pdf	data/working/ocr/jbrs/text/381083-12d7f0794499.txt	data/working/ocr/jbrs/metadata/381083-12d7f0794499.json	MICROSCOPIC STUDY OF THE BURMESE TIMBERS	MACERATION METHOD'						low	needs_manual_review	
381083-9f43bd117da9	jbrs-ocr-1880	381083.pdf	Burmese/Burma JBRS/1955/381083.pdf	data/working/ocr/jbrs/text/381083-9f43bd117da9.txt	data/working/ocr/jbrs/metadata/381083-9f43bd117da9.json	MICROSCOPIC STUDY OF THE BURMESE TIMBERS	MACERATION METHOD'	1955	1955-microscopic-study-burmese-timbers-maceration-method	1955-microscopic-study-burmese-timbers-maceration-method.pdf	1955-microscopic-study-burmese-timbers-maceration-method.txt	1955-microscopic-study-burmese-timbers-maceration-method.json	medium	deferred_outside_phase1_scope	
381107-74d2f1eb7684	jbrs-ocr-1881	381107.pdf	Burmese/Burma JBRS/JBRS Originals/381107.pdf	data/working/ocr/jbrs/text/381107-74d2f1eb7684.txt	data/working/ocr/jbrs/metadata/381107-74d2f1eb7684.json	A NEW SOLAR COOKER FOR THE UTILISATION OF SOLAR ENERGY IN BURMA'	by	1955	1955-new-solar-cooker-utilisation-solar-energy-burma-by	1955-new-solar-cooker-utilisation-solar-energy-burma-by.pdf	1955-new-solar-cooker-utilisation-solar-energy-burma-by.txt	1955-new-solar-cooker-utilisation-solar-energy-burma-by.json	medium	deferred_outside_phase1_scope	
382121-d7da783545d1	jbrs-ocr-1882	382121.pdf	Burmese/Burma JBRS/JBRS Originals/382121.pdf	data/working/ocr/jbrs/text/1955-our-wars-burmese-by-scan-2.txt	data/working/ocr/jbrs/metadata/1955-our-wars-burmese-by-scan-2.json	OUR WARS WITH THE BURMESE¹	by	1955	1955-our-wars-burmese-by-scan-2	1955-our-wars-burmese-by-scan-2.pdf	1955-our-wars-burmese-by-scan-2.txt	1955-our-wars-burmese-by-scan-2.json	medium	renamed_in_repo	collision_with=1955-our-wars-burmese-by
391001-dd3694550859	jbrs-ocr-1883	391001.pdf	Burmese/Burma JBRS/1956/391001.pdf	data/working/ocr/jbrs/text/391001-dd3694550859.txt	data/working/ocr/jbrs/metadata/391001-dd3694550859.json	TRANSPORTATION IN BURMA DURING THE	JAPANESE OCCUPATION'	1956	1956-transportation-burma-during-japanese-occupation	1956-transportation-burma-during-japanese-occupation.pdf	1956-transportation-burma-during-japanese-occupation.txt	1956-transportation-burma-during-japanese-occupation.json	medium	deferred_outside_phase1_scope	
391018-e64dd8213ed7	jbrs-ocr-1884	391018.pdf	Burmese/Burma JBRS/1956/391018.pdf	data/working/ocr/jbrs/text/391018-e64dd8213ed7.txt	data/working/ocr/jbrs/metadata/391018-e64dd8213ed7.json	A POLICY FOR HIGHWAY TRANSPORT IN BURMA	by	1956	1956-policy-highway-transport-burma-by	1956-policy-highway-transport-burma-by.pdf	1956-policy-highway-transport-burma-by.txt	1956-policy-highway-transport-burma-by.json	medium	deferred_outside_phase1_scope	
391033-1a470627fc3f	jbrs-ocr-1885	391033.pdf	Burmese/Burma JBRS/1956/391033.pdf	data/working/ocr/jbrs/text/391033-1a470627fc3f.txt	data/working/ocr/jbrs/metadata/391033-1a470627fc3f.json	U Thein Nyun, U Than Nyun and Daw Than Tin 2 Most authors maintain that rice starch cannot be prepared by tabling the s…	RICE STARCH PROCESSING	1956	1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing	1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.pdf	1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.txt	1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.json	medium	deferred_outside_phase1_scope	
391041-ba78a32dee64	jbrs-ocr-1886	391041.pdf	Burmese/Burma JBRS/1956/391041.pdf	data/working/ocr/jbrs/text/391041-ba78a32dee64.txt	data/working/ocr/jbrs/metadata/391041-ba78a32dee64.json	PSYCHOLOGICAL PROBLEMS RELATED TO MAZE	LEARNING	1956	1956-psychological-problems-related-maze-learning	1956-psychological-problems-related-maze-learning.pdf	1956-psychological-problems-related-maze-learning.txt	1956-psychological-problems-related-maze-learning.json	medium	deferred_outside_phase1_scope	
391058-4ab23dde16bd	jbrs-ocr-1887	391058.pdf	Burmese/Burma JBRS/JBRS Originals/391058.pdf	data/working/ocr/jbrs/text/391058-4ab23dde16bd.txt	data/working/ocr/jbrs/metadata/391058-4ab23dde16bd.json	THE MANUFACTURE OF UMBRELLA RIBS '	by	1956	1956-manufacture-umbrella-ribs-by	1956-manufacture-umbrella-ribs-by.pdf	1956-manufacture-umbrella-ribs-by.txt	1956-manufacture-umbrella-ribs-by.json	medium	deferred_outside_phase1_scope	
391071-8a79070b5eb6	jbrs-ocr-1888	391071.pdf	Burmese/Burma JBRS/JBRS Originals/391071.pdf	data/working/ocr/jbrs/text/391071-8a79070b5eb6.txt	data/working/ocr/jbrs/metadata/391071-8a79070b5eb6.json	ON THE USE OF A NEW TYPE OF MULTIVIBRATOR	FOR RADIOACTIVITY DETECTORS'	1956	1956-use-new-type-multivibrator-for-radioactivity-detectors	1956-use-new-type-multivibrator-for-radioactivity-detectors.pdf	1956-use-new-type-multivibrator-for-radioactivity-detectors.txt	1956-use-new-type-multivibrator-for-radioactivity-detectors.json	medium	deferred_outside_phase1_scope	
391081-de79c473186c	jbrs-ocr-1889	391081.pdf	Burmese/Burma JBRS/JBRS Originals/391081.pdf	data/working/ocr/jbrs/text/391081-de79c473186c.txt	data/working/ocr/jbrs/metadata/391081-de79c473186c.json	Maung Htin Aung 2 In my paper on The Lord of the Great Mountain 3 read to the Society at the Annual Conference of last…	THE THIRTY-SEVEN LORDS '	1956	1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords	1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.pdf	1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.txt	1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.json	medium	deferred_outside_phase1_scope	
391101-194f388844aa	jbrs-ocr-1890	391101.pdf	Burmese/Burma JBRS/1956/391101.pdf	data/working/ocr/jbrs/text/391101-194f388844aa.txt	data/working/ocr/jbrs/metadata/391101-194f388844aa.json	THE GENERAL STRUCTURE OF LANGUAGES SPOKEN IN BURMA ¹	by	1956	1956-general-structure-languages-spoken-burma-by	1956-general-structure-languages-spoken-burma-by.pdf	1956-general-structure-languages-spoken-burma-by.txt	1956-general-structure-languages-spoken-burma-by.json	medium	deferred_outside_phase1_scope	
392127-59ce2a1b8ccc	jbrs-ocr-1891	392127.pdf	Burmese/Burma JBRS/1956/392127.pdf	data/working/ocr/jbrs/text/392127-59ce2a1b8ccc.txt	data/working/ocr/jbrs/metadata/392127-59ce2a1b8ccc.json	'	RESEARCH ON COMMUNICATION THROUGH	1956	1956-untitled-research-on-communication-through	1956-untitled-research-on-communication-through.pdf	1956-untitled-research-on-communication-through.txt	1956-untitled-research-on-communication-through.json	medium	deferred_outside_phase1_scope	
392159-e73aadff7c58	jbrs-ocr-1892	392159.pdf	Burmese/Burma JBRS/JBRS Originals/392159.pdf	data/working/ocr/jbrs/text/392159-e73aadff7c58.txt	data/working/ocr/jbrs/metadata/392159-e73aadff7c58.json	ACCOUNT OF THE ETHNOGRAPHICAL AND LINGUISTIC SURVEY OF BURMA	by	1956	1956-account-ethnographical-linguistic-survey-burma-by-scan-2	1956-account-ethnographical-linguistic-survey-burma-by-scan-2.pdf	1956-account-ethnographical-linguistic-survey-burma-by-scan-2.txt	1956-account-ethnographical-linguistic-survey-burma-by-scan-2.json	high	deferred_outside_phase1_scope	duplicate_of=ethnographiclinguisticsurvey_taylor1956-b1fad00a1f88; collision_with=1956-account-ethnographical-linguistic-survey-burma-by
392176-e94a8ecfbe9a	jbrs-ocr-1893	392176.pdf	Burmese/Burma JBRS/1956/392176.pdf	data/working/ocr/jbrs/text/392176-e94a8ecfbe9a.txt	data/working/ocr/jbrs/metadata/392176-e94a8ecfbe9a.json	SOME PROBLEMS OF A LEXICOGRAPHER IN BURMESE '	by	1956	1956-some-problems-lexicographer-burmese-by	1956-some-problems-lexicographer-burmese-by.pdf	1956-some-problems-lexicographer-burmese-by.txt	1956-some-problems-lexicographer-burmese-by.json	medium	deferred_outside_phase1_scope	
392182-6b2d83b08dfa	jbrs-ocr-1894	392182.pdf	Burmese/Burma JBRS/JBRS Originals/392182.pdf	data/working/ocr/jbrs/text/392182-6b2d83b08dfa.txt	data/working/ocr/jbrs/metadata/392182-6b2d83b08dfa.json	SOME PLACE NAMES IN BURMA '	by	1956	1956-some-place-names-burma-by	1956-some-place-names-burma-by.pdf	1956-some-place-names-burma-by.txt	1956-some-place-names-burma-by.json	medium	deferred_outside_phase1_scope	
392193-fe1500cb4f19	jbrs-ocr-1895	392193.pdf	Burmese/Burma JBRS/1956/392193.pdf	data/working/ocr/jbrs/text/392193-fe1500cb4f19.txt	data/working/ocr/jbrs/metadata/392193-fe1500cb4f19.json	SOME FEATURES OF THE BURMESE LANGUAGE	by	1956	1956-some-features-burmese-language-by	1956-some-features-burmese-language-by.pdf	1956-some-features-burmese-language-by.txt	1956-some-features-burmese-language-by.json	medium	deferred_outside_phase1_scope	
392203-39148e0d70e7	jbrs-ocr-1896	392203.pdf	Burmese/Burma JBRS/1956/392203.pdf	data/working/ocr/jbrs/text/392203-39148e0d70e7.txt	data/working/ocr/jbrs/metadata/392203-39148e0d70e7.json	SEASONAL FLUCTUATIONS IN THE BURMESE ECONOMY: '	MISCELLANEA	1956	1956-seasonal-fluctuations-burmese-economy-miscellanea	1956-seasonal-fluctuations-burmese-economy-miscellanea.pdf	1956-seasonal-fluctuations-burmese-economy-miscellanea.txt	1956-seasonal-fluctuations-burmese-economy-miscellanea.json	medium	deferred_outside_phase1_scope	
392206-3aebf9e12621	jbrs-ocr-1897	392206.pdf	Burmese/Burma JBRS/1956/392206.pdf	data/working/ocr/jbrs/text/392206-3aebf9e12621.txt	data/working/ocr/jbrs/metadata/392206-3aebf9e12621.json	SEASONAL FLUCTUATIONS IN THE BURMESE ECONOMY	A REPLY	1956	1956-seasonal-fluctuations-burmese-economy-a-reply	1956-seasonal-fluctuations-burmese-economy-a-reply.pdf	1956-seasonal-fluctuations-burmese-economy-a-reply.txt	1956-seasonal-fluctuations-burmese-economy-a-reply.json	medium	deferred_outside_phase1_scope	
392208-f7754516de0b	jbrs-ocr-1898	392208.pdf	Burmese/Burma JBRS/1956/392208.pdf	data/working/ocr/jbrs/text/392208-f7754516de0b.txt	data/working/ocr/jbrs/metadata/392208-f7754516de0b.json	THE FERNS AND FERN ALLIES OF RANGOON INSEIN AREA	AN ADDENDA	1956	1956-ferns-fern-allies-rangoon-insein-area-an-addenda	1956-ferns-fern-allies-rangoon-insein-area-an-addenda.pdf	1956-ferns-fern-allies-rangoon-insein-area-an-addenda.txt	1956-ferns-fern-allies-rangoon-insein-area-an-addenda.json	medium	deferred_outside_phase1_scope	
392213-4fb885219b29	jbrs-ocr-1899	392213.pdf	Burmese/Burma JBRS/1956/392213.pdf	data/working/ocr/jbrs/text/392213-4fb885219b29.txt	data/working/ocr/jbrs/metadata/392213-4fb885219b29.json	Ko Ko Lay 1 In my attention was drawn to the problem of eradicating the strangling fig by a directive from the Universi…	THE ERADICATION OF FICUS	1956	1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus	1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.pdf	1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.txt	1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.json	medium	deferred_outside_phase1_scope	
401001-97d63da221a0	jbrs-ocr-1900	401001.pdf	Burmese/Burma JBRS/1957/401001.pdf	data/working/ocr/jbrs/text/401001-97d63da221a0.txt	data/working/ocr/jbrs/metadata/401001-97d63da221a0.json	3 BURMESE RIDDLES'	by	1957	1957-3-burmese-riddles-by	1957-3-burmese-riddles-by.pdf	1957-3-burmese-riddles-by.txt	1957-3-burmese-riddles-by.json	medium	deferred_outside_phase1_scope	
401014-4899d1b881e7	jbrs-ocr-1901	401014.pdf	Burmese/Burma JBRS/JBRS Originals/401014.pdf	data/working/ocr/jbrs/text/401014-4899d1b881e7.txt	data/working/ocr/jbrs/metadata/401014-4899d1b881e7.json	SOME ASPECTS OF SEASONAL AGRICULTURAL LOANS IN BURMA '	by	1957	1957-some-aspects-seasonal-agricultural-loans-burma-by	1957-some-aspects-seasonal-agricultural-loans-burma-by.pdf	1957-some-aspects-seasonal-agricultural-loans-burma-by.txt	1957-some-aspects-seasonal-agricultural-loans-burma-by.json	medium	deferred_outside_phase1_scope	
401024-94ef9a6f5644	jbrs-ocr-1902	401024.pdf	Burmese/Burma JBRS/1957/401024.pdf	data/working/ocr/jbrs/text/401024-94ef9a6f5644.txt	data/working/ocr/jbrs/metadata/401024-94ef9a6f5644.json	A STUDY IN THE ECONOMIC HISTORY OF BURMA '	SAFETY FIRST	1957	1957-study-economic-history-burma-safety-first	1957-study-economic-history-burma-safety-first.pdf	1957-study-economic-history-burma-safety-first.txt	1957-study-economic-history-burma-safety-first.json	medium	deferred_outside_phase1_scope	
401039-163de86eab59	jbrs-ocr-1903	401039.pdf	Burmese/Burma JBRS/1957/401039.pdf	data/working/ocr/jbrs/text/401039-163de86eab59.txt	data/working/ocr/jbrs/metadata/401039-163de86eab59.json	THE BURMESE CLERODENDRON	by	1957	1957-burmese-clerodendron-by	1957-burmese-clerodendron-by.pdf	1957-burmese-clerodendron-by.txt	1957-burmese-clerodendron-by.json	medium	deferred_outside_phase1_scope	
401087-3987448c26d4	jbrs-ocr-1904	401087.pdf	Burmese/Burma JBRS/1957/401087.pdf	data/working/ocr/jbrs/text/401087-3987448c26d4.txt	data/working/ocr/jbrs/metadata/401087-3987448c26d4.json	TYPE OF RESEARCH REACTOR FOR BURMA '	by	1957	1957-type-research-reactor-burma-by	1957-type-research-reactor-burma-by.pdf	1957-type-research-reactor-burma-by.txt	1957-type-research-reactor-burma-by.json	medium	deferred_outside_phase1_scope	
401105-1639c31d57d9	jbrs-ocr-1905	401105.pdf	Burmese/Burma JBRS/1957/401105.pdf	data/working/ocr/jbrs/text/401105-1639c31d57d9.txt	data/working/ocr/jbrs/metadata/401105-1639c31d57d9.json	URBANISATION: THE BURMESE EXPERIENCE	by	1957	1957-urbanisation-burmese-experience-by	1957-urbanisation-burmese-experience-by.pdf	1957-urbanisation-burmese-experience-by.txt	1957-urbanisation-burmese-experience-by.json	medium	deferred_outside_phase1_scope	
401128-b6d235c8e623	jbrs-ocr-1906	401128.pdf	Burmese/Burma JBRS/1957/401128.pdf	data/working/ocr/jbrs/text/401128-b6d235c8e623.txt	data/working/ocr/jbrs/metadata/401128-b6d235c8e623.json	Thakin Kodaw Hmaing Tika (U Lun: Man and Poet) by	BOOK REVIEW	1957	1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review	1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.pdf	1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.txt	1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.json	medium	deferred_outside_phase1_scope	
402135-3557b905bba7	jbrs-ocr-1907	402135.pdf	Burmese/Burma JBRS/JBRS Originals/402135.pdf	data/working/ocr/jbrs/text/402135-3557b905bba7.txt	data/working/ocr/jbrs/metadata/402135-3557b905bba7.json	OUR WARS WITH THE BURMESE (Row Robe Phama in Thai by Prince Damrong)	translated into English	1957	1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2	1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.pdf	1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.txt	1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.json	medium	deferred_outside_phase1_scope	collision_with=1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english
402241-1c32b60c9221	jbrs-ocr-1908	402241.pdf	Burmese/Burma JBRS/JBRS Originals/402241.pdf	data/working/ocr/jbrs/text/402241-1c32b60c9221.txt	data/working/ocr/jbrs/metadata/402241-1c32b60c9221.json	WAR No. 20 When the Burmese attacked Muang Saiyoke in Siamese territory. In the year of the hare, Buddha Era 2206		1957					medium	needs_manual_review	
402348-44a560a99ccb	jbrs-ocr-1909	402348.pdf	Burmese/Burma JBRS/1957/402348.pdf	data/working/ocr/jbrs/text/402348-44a560a99ccb.txt	data/working/ocr/jbrs/metadata/402348-44a560a99ccb.json	ŠOME EARLY REFERENCES TO THE FIRST BURMESE ENGLISH DICTIONARY OF	by	1957	1957-ome-early-references-first-burmese-english-dictionary-by	1957-ome-early-references-first-burmese-english-dictionary-by.pdf	1957-ome-early-references-first-burmese-english-dictionary-by.txt	1957-ome-early-references-first-burmese-english-dictionary-by.json	medium	deferred_outside_phase1_scope	
402354-62373c6eb602	jbrs-ocr-1910	402354.pdf	Burmese/Burma JBRS/1957/402354.pdf	data/working/ocr/jbrs/text/402354-62373c6eb602.txt	data/working/ocr/jbrs/metadata/402354-62373c6eb602.json	354 BOOK REVIEWS BOOK REVIEWS DATED BUDDHA IMAGES OF NORTHERN SIAM by	BOOK REVIEWS	1957	1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews	1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.pdf	1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.txt	1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.json	medium	deferred_outside_phase1_scope	
402356-ab4470d51d91	jbrs-ocr-1911	402356.pdf	Burmese/Burma JBRS/1957/402356.pdf	data/working/ocr/jbrs/text/402356-ab4470d51d91.txt	data/working/ocr/jbrs/metadata/402356-ab4470d51d91.json	356 BOOK REVIEWS THE UNION OF BURMA: A Study of the First Years of Independence by Hugh Tinker (London: Oxford Universi…	BOOK REVIEWS	1957	1957-356-book-reviews-union-burma-study-first-years-book-reviews	1957-356-book-reviews-union-burma-study-first-years-book-reviews.pdf	1957-356-book-reviews-union-burma-study-first-years-book-reviews.txt	1957-356-book-reviews-union-burma-study-first-years-book-reviews.json	medium	deferred_outside_phase1_scope	
402358-cf422e80e4ca	jbrs-ocr-1912	402358.pdf	Burmese/Burma JBRS/1957/402358.pdf	data/working/ocr/jbrs/text/402358-cf422e80e4ca.txt	data/working/ocr/jbrs/metadata/402358-cf422e80e4ca.json	358 BOOK REVIEWS BIBLIOGRAPHY OF SINO TIBETAN LANGUAGES. 6 XI (1), 211	BOOK REVIEWS	1957	1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews	1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.pdf	1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.txt	1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.json	medium	deferred_outside_phase1_scope	
402360-11e48d6e2d6e	jbrs-ocr-1913	402360.pdf	Burmese/Burma JBRS/1957/402360.pdf	data/working/ocr/jbrs/text/402360-11e48d6e2d6e.txt	data/working/ocr/jbrs/metadata/402360-11e48d6e2d6e.json	360 BOOK REVIEWS SOME OBSERVATIONS ON LIBRARIES, MANUSCRIPTS. AND BOOKS OF BURMA from the 3rd. Century A. D. to by Miss…	BOOK REVIEWS	1957	1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews	1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.pdf	1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.txt	1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.json	medium	deferred_outside_phase1_scope	
411001-eb9aa85e15ee	jbrs-ocr-1914	411001.pdf	Burmese/Burma JBRS/1958/411001.pdf	data/working/ocr/jbrs/text/411001-eb9aa85e15ee.txt	data/working/ocr/jbrs/metadata/411001-eb9aa85e15ee.json	by U Chit Thoung 2 From time immemorial the two staple foodstuffs of the Burmese and the Siamese have been rice and Nga…	STANDARDS FOR NGAPI'	1958	1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi	1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.pdf	1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.txt	1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.json	medium	deferred_outside_phase1_scope	
