local_file_id	old_file_name	old_path_stub	canonical_file_name	canonical_ocr_text_path	canonical_metadata_path	canonical_pdf_path_stub	alias_status	notes
382121-d7da783545d1	382121.pdf	Burmese/Burma JBRS/JBRS Originals/382121.pdf	1955-our-wars-burmese-by-scan-2.pdf	data/working/ocr/jbrs/text/1955-our-wars-burmese-by-scan-2.txt	data/working/ocr/jbrs/metadata/1955-our-wars-burmese-by-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1955-our-wars-burmese-by-scan-2.pdf	renamed_in_repo	collision_with=1955-our-wars-burmese-by
391001-dd3694550859	391001.pdf	Burmese/Burma JBRS/1956/391001.pdf	1956-transportation-burma-during-japanese-occupation.pdf	data/working/ocr/jbrs/text/1956-transportation-burma-during-japanese-occupation.txt	data/working/ocr/jbrs/metadata/1956-transportation-burma-during-japanese-occupation.json	data_local/sources/jbrs_canonical_pdfs/1956-transportation-burma-during-japanese-occupation.pdf	deferred_outside_phase1_scope	
391018-e64dd8213ed7	391018.pdf	Burmese/Burma JBRS/1956/391018.pdf	1956-policy-highway-transport-burma-by.pdf	data/working/ocr/jbrs/text/1956-policy-highway-transport-burma-by.txt	data/working/ocr/jbrs/metadata/1956-policy-highway-transport-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1956-policy-highway-transport-burma-by.pdf	deferred_outside_phase1_scope	
391033-1a470627fc3f	391033.pdf	Burmese/Burma JBRS/1956/391033.pdf	1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.pdf	data/working/ocr/jbrs/text/1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.txt	data/working/ocr/jbrs/metadata/1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.json	data_local/sources/jbrs_canonical_pdfs/1956-u-thein-nyun-u-than-nyun-daw-than-rice-starch-processing.pdf	deferred_outside_phase1_scope	
391041-ba78a32dee64	391041.pdf	Burmese/Burma JBRS/1956/391041.pdf	1956-psychological-problems-related-maze-learning.pdf	data/working/ocr/jbrs/text/1956-psychological-problems-related-maze-learning.txt	data/working/ocr/jbrs/metadata/1956-psychological-problems-related-maze-learning.json	data_local/sources/jbrs_canonical_pdfs/1956-psychological-problems-related-maze-learning.pdf	deferred_outside_phase1_scope	
391058-4ab23dde16bd	391058.pdf	Burmese/Burma JBRS/JBRS Originals/391058.pdf	1956-manufacture-umbrella-ribs-by.pdf	data/working/ocr/jbrs/text/1956-manufacture-umbrella-ribs-by.txt	data/working/ocr/jbrs/metadata/1956-manufacture-umbrella-ribs-by.json	data_local/sources/jbrs_canonical_pdfs/1956-manufacture-umbrella-ribs-by.pdf	deferred_outside_phase1_scope	
391071-8a79070b5eb6	391071.pdf	Burmese/Burma JBRS/JBRS Originals/391071.pdf	1956-use-new-type-multivibrator-for-radioactivity-detectors.pdf	data/working/ocr/jbrs/text/1956-use-new-type-multivibrator-for-radioactivity-detectors.txt	data/working/ocr/jbrs/metadata/1956-use-new-type-multivibrator-for-radioactivity-detectors.json	data_local/sources/jbrs_canonical_pdfs/1956-use-new-type-multivibrator-for-radioactivity-detectors.pdf	deferred_outside_phase1_scope	
391081-de79c473186c	391081.pdf	Burmese/Burma JBRS/JBRS Originals/391081.pdf	1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.pdf	data/working/ocr/jbrs/text/1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.txt	data/working/ocr/jbrs/metadata/1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.json	data_local/sources/jbrs_canonical_pdfs/1956-maung-htin-aung-2-my-paper-lord-great-the-thirty-seven-lords.pdf	deferred_outside_phase1_scope	
391101-194f388844aa	391101.pdf	Burmese/Burma JBRS/1956/391101.pdf	1956-general-structure-languages-spoken-burma-by.pdf	data/working/ocr/jbrs/text/1956-general-structure-languages-spoken-burma-by.txt	data/working/ocr/jbrs/metadata/1956-general-structure-languages-spoken-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1956-general-structure-languages-spoken-burma-by.pdf	deferred_outside_phase1_scope	
392127-59ce2a1b8ccc	392127.pdf	Burmese/Burma JBRS/1956/392127.pdf	1956-untitled-research-on-communication-through.pdf	data/working/ocr/jbrs/text/1956-untitled-research-on-communication-through.txt	data/working/ocr/jbrs/metadata/1956-untitled-research-on-communication-through.json	data_local/sources/jbrs_canonical_pdfs/1956-untitled-research-on-communication-through.pdf	deferred_outside_phase1_scope	
392159-e73aadff7c58	392159.pdf	Burmese/Burma JBRS/JBRS Originals/392159.pdf	1956-account-ethnographical-linguistic-survey-burma-by-scan-2.pdf	data/working/ocr/jbrs/text/1956-account-ethnographical-linguistic-survey-burma-by-scan-2.txt	data/working/ocr/jbrs/metadata/1956-account-ethnographical-linguistic-survey-burma-by-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1956-account-ethnographical-linguistic-survey-burma-by-scan-2.pdf	deferred_outside_phase1_scope	duplicate_of=ethnographiclinguisticsurvey_taylor1956-b1fad00a1f88; collision_with=1956-account-ethnographical-linguistic-survey-burma-by
392176-e94a8ecfbe9a	392176.pdf	Burmese/Burma JBRS/1956/392176.pdf	1956-some-problems-lexicographer-burmese-by.pdf	data/working/ocr/jbrs/text/1956-some-problems-lexicographer-burmese-by.txt	data/working/ocr/jbrs/metadata/1956-some-problems-lexicographer-burmese-by.json	data_local/sources/jbrs_canonical_pdfs/1956-some-problems-lexicographer-burmese-by.pdf	deferred_outside_phase1_scope	
392182-6b2d83b08dfa	392182.pdf	Burmese/Burma JBRS/JBRS Originals/392182.pdf	1956-some-place-names-burma-by.pdf	data/working/ocr/jbrs/text/1956-some-place-names-burma-by.txt	data/working/ocr/jbrs/metadata/1956-some-place-names-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1956-some-place-names-burma-by.pdf	deferred_outside_phase1_scope	
392193-fe1500cb4f19	392193.pdf	Burmese/Burma JBRS/1956/392193.pdf	1956-some-features-burmese-language-by.pdf	data/working/ocr/jbrs/text/1956-some-features-burmese-language-by.txt	data/working/ocr/jbrs/metadata/1956-some-features-burmese-language-by.json	data_local/sources/jbrs_canonical_pdfs/1956-some-features-burmese-language-by.pdf	deferred_outside_phase1_scope	
392203-39148e0d70e7	392203.pdf	Burmese/Burma JBRS/1956/392203.pdf	1956-seasonal-fluctuations-burmese-economy-miscellanea.pdf	data/working/ocr/jbrs/text/1956-seasonal-fluctuations-burmese-economy-miscellanea.txt	data/working/ocr/jbrs/metadata/1956-seasonal-fluctuations-burmese-economy-miscellanea.json	data_local/sources/jbrs_canonical_pdfs/1956-seasonal-fluctuations-burmese-economy-miscellanea.pdf	deferred_outside_phase1_scope	
392206-3aebf9e12621	392206.pdf	Burmese/Burma JBRS/1956/392206.pdf	1956-seasonal-fluctuations-burmese-economy-a-reply.pdf	data/working/ocr/jbrs/text/1956-seasonal-fluctuations-burmese-economy-a-reply.txt	data/working/ocr/jbrs/metadata/1956-seasonal-fluctuations-burmese-economy-a-reply.json	data_local/sources/jbrs_canonical_pdfs/1956-seasonal-fluctuations-burmese-economy-a-reply.pdf	deferred_outside_phase1_scope	
392208-f7754516de0b	392208.pdf	Burmese/Burma JBRS/1956/392208.pdf	1956-ferns-fern-allies-rangoon-insein-area-an-addenda.pdf	data/working/ocr/jbrs/text/1956-ferns-fern-allies-rangoon-insein-area-an-addenda.txt	data/working/ocr/jbrs/metadata/1956-ferns-fern-allies-rangoon-insein-area-an-addenda.json	data_local/sources/jbrs_canonical_pdfs/1956-ferns-fern-allies-rangoon-insein-area-an-addenda.pdf	deferred_outside_phase1_scope	
392213-4fb885219b29	392213.pdf	Burmese/Burma JBRS/1956/392213.pdf	1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.pdf	data/working/ocr/jbrs/text/1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.txt	data/working/ocr/jbrs/metadata/1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.json	data_local/sources/jbrs_canonical_pdfs/1956-ko-ko-lay-1-my-attention-was-drawn-the-eradication-of-ficus.pdf	deferred_outside_phase1_scope	
401001-97d63da221a0	401001.pdf	Burmese/Burma JBRS/1957/401001.pdf	1957-3-burmese-riddles-by.pdf	data/working/ocr/jbrs/text/1957-3-burmese-riddles-by.txt	data/working/ocr/jbrs/metadata/1957-3-burmese-riddles-by.json	data_local/sources/jbrs_canonical_pdfs/1957-3-burmese-riddles-by.pdf	deferred_outside_phase1_scope	
401014-4899d1b881e7	401014.pdf	Burmese/Burma JBRS/JBRS Originals/401014.pdf	1957-some-aspects-seasonal-agricultural-loans-burma-by.pdf	data/working/ocr/jbrs/text/1957-some-aspects-seasonal-agricultural-loans-burma-by.txt	data/working/ocr/jbrs/metadata/1957-some-aspects-seasonal-agricultural-loans-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1957-some-aspects-seasonal-agricultural-loans-burma-by.pdf	deferred_outside_phase1_scope	
401024-94ef9a6f5644	401024.pdf	Burmese/Burma JBRS/1957/401024.pdf	1957-study-economic-history-burma-safety-first.pdf	data/working/ocr/jbrs/text/1957-study-economic-history-burma-safety-first.txt	data/working/ocr/jbrs/metadata/1957-study-economic-history-burma-safety-first.json	data_local/sources/jbrs_canonical_pdfs/1957-study-economic-history-burma-safety-first.pdf	deferred_outside_phase1_scope	
401039-163de86eab59	401039.pdf	Burmese/Burma JBRS/1957/401039.pdf	1957-burmese-clerodendron-by.pdf	data/working/ocr/jbrs/text/1957-burmese-clerodendron-by.txt	data/working/ocr/jbrs/metadata/1957-burmese-clerodendron-by.json	data_local/sources/jbrs_canonical_pdfs/1957-burmese-clerodendron-by.pdf	deferred_outside_phase1_scope	
401087-3987448c26d4	401087.pdf	Burmese/Burma JBRS/1957/401087.pdf	1957-type-research-reactor-burma-by.pdf	data/working/ocr/jbrs/text/1957-type-research-reactor-burma-by.txt	data/working/ocr/jbrs/metadata/1957-type-research-reactor-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1957-type-research-reactor-burma-by.pdf	deferred_outside_phase1_scope	
401105-1639c31d57d9	401105.pdf	Burmese/Burma JBRS/1957/401105.pdf	1957-urbanisation-burmese-experience-by.pdf	data/working/ocr/jbrs/text/1957-urbanisation-burmese-experience-by.txt	data/working/ocr/jbrs/metadata/1957-urbanisation-burmese-experience-by.json	data_local/sources/jbrs_canonical_pdfs/1957-urbanisation-burmese-experience-by.pdf	deferred_outside_phase1_scope	
401128-b6d235c8e623	401128.pdf	Burmese/Burma JBRS/1957/401128.pdf	1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.pdf	data/working/ocr/jbrs/text/1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.txt	data/working/ocr/jbrs/metadata/1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.json	data_local/sources/jbrs_canonical_pdfs/1957-thakin-kodaw-hmaing-tika-u-lun-man-poet-book-review.pdf	deferred_outside_phase1_scope	
402135-3557b905bba7	402135.pdf	Burmese/Burma JBRS/JBRS Originals/402135.pdf	1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.pdf	data/working/ocr/jbrs/text/1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.txt	data/working/ocr/jbrs/metadata/1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english-scan-2.pdf	deferred_outside_phase1_scope	collision_with=1957-our-wars-burmese-row-robe-phama-thai-prince-translated-into-english
402241-1c32b60c9221	402241.pdf	Burmese/Burma JBRS/JBRS Originals/402241.pdf	402241.pdf	data/working/ocr/jbrs/text/402241-1c32b60c9221.txt	data/working/ocr/jbrs/metadata/402241-1c32b60c9221.json		needs_manual_review	
402348-44a560a99ccb	402348.pdf	Burmese/Burma JBRS/1957/402348.pdf	1957-ome-early-references-first-burmese-english-dictionary-by.pdf	data/working/ocr/jbrs/text/1957-ome-early-references-first-burmese-english-dictionary-by.txt	data/working/ocr/jbrs/metadata/1957-ome-early-references-first-burmese-english-dictionary-by.json	data_local/sources/jbrs_canonical_pdfs/1957-ome-early-references-first-burmese-english-dictionary-by.pdf	deferred_outside_phase1_scope	
402354-62373c6eb602	402354.pdf	Burmese/Burma JBRS/1957/402354.pdf	1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.pdf	data/working/ocr/jbrs/text/1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.txt	data/working/ocr/jbrs/metadata/1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.json	data_local/sources/jbrs_canonical_pdfs/1957-354-book-reviews-book-reviews-dated-buddha-images-book-reviews.pdf	deferred_outside_phase1_scope	
402356-ab4470d51d91	402356.pdf	Burmese/Burma JBRS/1957/402356.pdf	1957-356-book-reviews-union-burma-study-first-years-book-reviews.pdf	data/working/ocr/jbrs/text/1957-356-book-reviews-union-burma-study-first-years-book-reviews.txt	data/working/ocr/jbrs/metadata/1957-356-book-reviews-union-burma-study-first-years-book-reviews.json	data_local/sources/jbrs_canonical_pdfs/1957-356-book-reviews-union-burma-study-first-years-book-reviews.pdf	deferred_outside_phase1_scope	
402358-cf422e80e4ca	402358.pdf	Burmese/Burma JBRS/1957/402358.pdf	1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.pdf	data/working/ocr/jbrs/text/1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.txt	data/working/ocr/jbrs/metadata/1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.json	data_local/sources/jbrs_canonical_pdfs/1957-358-book-reviews-bibliography-sino-tibetan-languages-6-book-reviews.pdf	deferred_outside_phase1_scope	
402360-11e48d6e2d6e	402360.pdf	Burmese/Burma JBRS/1957/402360.pdf	1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.pdf	data/working/ocr/jbrs/text/1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.txt	data/working/ocr/jbrs/metadata/1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.json	data_local/sources/jbrs_canonical_pdfs/1957-360-book-reviews-some-observations-libraries-manuscripts-books-book-reviews.pdf	deferred_outside_phase1_scope	
411001-eb9aa85e15ee	411001.pdf	Burmese/Burma JBRS/1958/411001.pdf	1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.pdf	data/working/ocr/jbrs/text/1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.txt	data/working/ocr/jbrs/metadata/1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.json	data_local/sources/jbrs_canonical_pdfs/1958-u-chit-thoung-2-time-immemorial-two-staple-standards-for-ngapi.pdf	deferred_outside_phase1_scope	
411005-d773da635185	411005.pdf	Burmese/Burma JBRS/JBRS Originals/411005.pdf	1958-cultivators-contribution-burmese-language-the-cultivators.pdf	data/working/ocr/jbrs/text/1958-cultivators-contribution-burmese-language-the-cultivators.txt	data/working/ocr/jbrs/metadata/1958-cultivators-contribution-burmese-language-the-cultivators.json	data_local/sources/jbrs_canonical_pdfs/1958-cultivators-contribution-burmese-language-the-cultivators.pdf	deferred_outside_phase1_scope	
411019-551955e7ff53	411019.pdf	Burmese/Burma JBRS/JBRS Originals/411019.pdf	1958-some-aspects-burmese-culture-by-scan-3.pdf	data/working/ocr/jbrs/text/1958-some-aspects-burmese-culture-by-scan-3.txt	data/working/ocr/jbrs/metadata/1958-some-aspects-burmese-culture-by-scan-3.json	data_local/sources/jbrs_canonical_pdfs/1958-some-aspects-burmese-culture-by-scan-3.pdf	deferred_outside_phase1_scope	duplicate_of=1958-aspectsburmeseculture-lupewin1958-41-pdf; collision_with=1958-some-aspects-burmese-culture-by
411037-3f71aba3b9b4	411037.pdf	Burmese/Burma JBRS/JBRS Originals/411037.pdf	1958-social-life-burma-d-by.pdf	data/working/ocr/jbrs/text/1958-social-life-burma-d-by.txt	data/working/ocr/jbrs/metadata/1958-social-life-burma-d-by.json	data_local/sources/jbrs_canonical_pdfs/1958-social-life-burma-d-by.pdf	deferred_outside_phase1_scope	
411048-bbc7bf106580	411048.pdf	Burmese/Burma JBRS/JBRS Originals/411048.pdf	1958-flourimetric-methods-assay-uranium-burmese-minerals-1-by.pdf	data/working/ocr/jbrs/text/1958-flourimetric-methods-assay-uranium-burmese-minerals-1-by.txt	data/working/ocr/jbrs/metadata/1958-flourimetric-methods-assay-uranium-burmese-minerals-1-by.json	data_local/sources/jbrs_canonical_pdfs/1958-flourimetric-methods-assay-uranium-burmese-minerals-1-by.pdf	deferred_outside_phase1_scope	
411053-f1b89afebba3	411053.pdf	Burmese/Burma JBRS/1958/411053.pdf	1958-structure-properties-agave-fibre-by.pdf	data/working/ocr/jbrs/text/1958-structure-properties-agave-fibre-by.txt	data/working/ocr/jbrs/metadata/1958-structure-properties-agave-fibre-by.json	data_local/sources/jbrs_canonical_pdfs/1958-structure-properties-agave-fibre-by.pdf	deferred_outside_phase1_scope	
411065-98c2d854333e	411065.pdf	Burmese/Burma JBRS/1958/411065.pdf	1958-thailand-burma-mon-literature-culture-over.pdf	data/working/ocr/jbrs/text/1958-thailand-burma-mon-literature-culture-over.txt	data/working/ocr/jbrs/metadata/1958-thailand-burma-mon-literature-culture-over.json	data_local/sources/jbrs_canonical_pdfs/1958-thailand-burma-mon-literature-culture-over.pdf	deferred_outside_phase1_scope	
411076-6d84457ee38b	411076.pdf	Burmese/Burma JBRS/1958/411076.pdf	1958-burma-short-account-1-by.pdf	data/working/ocr/jbrs/text/1958-burma-short-account-1-by.txt	data/working/ocr/jbrs/metadata/1958-burma-short-account-1-by.json	data_local/sources/jbrs_canonical_pdfs/1958-burma-short-account-1-by.pdf	deferred_outside_phase1_scope	
411083-a01be7abc60d	411083.pdf	Burmese/Burma JBRS/JBRS Originals/411083.pdf	1958-report-field-work-at.pdf	data/working/ocr/jbrs/text/1958-report-field-work-at.txt	data/working/ocr/jbrs/metadata/1958-report-field-work-at.json	data_local/sources/jbrs_canonical_pdfs/1958-report-field-work-at.pdf	deferred_outside_phase1_scope	
411100-08d64097dd3b	411100.pdf	Burmese/Burma JBRS/1958/411100.pdf	1958-105-this-valley-running-between-river-chindwin-manipur-diplomat-orientalist.pdf	data/working/ocr/jbrs/text/1958-105-this-valley-running-between-river-chindwin-manipur-diplomat-orientalist.txt	data/working/ocr/jbrs/metadata/1958-105-this-valley-running-between-river-chindwin-manipur-diplomat-orientalist.json	data_local/sources/jbrs_canonical_pdfs/1958-105-this-valley-running-between-river-chindwin-manipur-diplomat-orientalist.pdf	renamed_in_repo	
421001-78634f673824	421001.pdf	Burmese/Burma JBRS/JBRS Originals/421001.pdf	421001.pdf	data/working/ocr/jbrs/text/421001-78634f673824.txt	data/working/ocr/jbrs/metadata/421001-78634f673824.json		needs_manual_review	
421019-b6f75c553e35	421019.pdf	Burmese/Burma JBRS/JBRS Originals/421019.pdf	1959-chin-hills-linguistic-tour-dec-university-project.pdf	data/working/ocr/jbrs/text/1959-chin-hills-linguistic-tour-dec-university-project.txt	data/working/ocr/jbrs/metadata/1959-chin-hills-linguistic-tour-dec-university-project.json	data_local/sources/jbrs_canonical_pdfs/1959-chin-hills-linguistic-tour-dec-university-project.pdf	deferred_outside_phase1_scope	
421032-8e176e037797	421032.pdf	Burmese/Burma JBRS/JBRS Originals/421032.pdf	421032.pdf	data/working/ocr/jbrs/text/421032-8e176e037797.txt	data/working/ocr/jbrs/metadata/421032-8e176e037797.json		needs_manual_review	
421052-c0135bc973cb	421052.pdf	Burmese/Burma JBRS/JBRS Originals/421052.pdf	1959-note-peoples-burma-12th-13th-century-d-by.pdf	data/working/ocr/jbrs/text/1959-note-peoples-burma-12th-13th-century-d-by.txt	data/working/ocr/jbrs/metadata/1959-note-peoples-burma-12th-13th-century-d-by.json	data_local/sources/jbrs_canonical_pdfs/1959-note-peoples-burma-12th-13th-century-d-by.pdf	deferred_outside_phase1_scope	
421075-bc9ae929dc52	421075.pdf	Burmese/Burma JBRS/JBRS Originals/421075.pdf	421075.pdf	data/working/ocr/jbrs/text/421075-bc9ae929dc52.txt	data/working/ocr/jbrs/metadata/421075-bc9ae929dc52.json		needs_manual_review	
421113-ad983c94133a	421113.pdf	Burmese/Burma JBRS/1959/421113.pdf	1959-note-petrology-provenance-of-the.pdf	data/working/ocr/jbrs/text/1959-note-petrology-provenance-of-the.txt	data/working/ocr/jbrs/metadata/1959-note-petrology-provenance-of-the.json	data_local/sources/jbrs_canonical_pdfs/1959-note-petrology-provenance-of-the.pdf	deferred_outside_phase1_scope	
421119-cf259f48e2cf	421119.pdf	Burmese/Burma JBRS/1959/421119.pdf	1959-119-obituary-sithu-u-kaung-late-director-education-obituary.pdf	data/working/ocr/jbrs/text/1959-119-obituary-sithu-u-kaung-late-director-education-obituary.txt	data/working/ocr/jbrs/metadata/1959-119-obituary-sithu-u-kaung-late-director-education-obituary.json	data_local/sources/jbrs_canonical_pdfs/1959-119-obituary-sithu-u-kaung-late-director-education-obituary.pdf	deferred_outside_phase1_scope	
