batch_id	local_file_id	file_name	path_stub	volume	issue	year	page_count_estimate	runtime_path_available	ocr_priority	ocr_priority_reason	ocr_scope	ocr_engine	output_basename	expected_output_format	metadata_sidecar_path	status	blocked_by	notes
jbrs-ocr-0395	101023-6c1a34f41875	101023.pdf	Burmese/Burma JBRS/JBRS Originals/101023.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101023-6c1a34f41875-101023	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101023-6c1a34f41875-101023.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0396	101025-d934584a518c	101025.pdf	Burmese/Burma JBRS/JBRS Originals/101025.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101025-d934584a518c-101025	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101025-d934584a518c-101025.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0397	101025a-78cecaa84cd7	101025A.pdf	Burmese/Burma JBRS/JBRS Originals/101025A.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101025a-78cecaa84cd7-101025a	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101025a-78cecaa84cd7-101025a.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0398	101025b-6f872395552f	101025B.pdf	Burmese/Burma JBRS/JBRS Originals/101025B.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101025b-6f872395552f-101025b	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101025b-6f872395552f-101025b.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0399	101025c-8b93ac6abb6c	101025C.pdf	Burmese/Burma JBRS/JBRS Originals/101025C.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101025c-8b93ac6abb6c-101025c	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101025c-8b93ac6abb6c-101025c.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0400	101026-095c3482dca5	101026.pdf	Burmese/Burma JBRS/JBRS Originals/101026.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101026-095c3482dca5-101026	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101026-095c3482dca5-101026.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0401	101026a-1f47db0ab6d1	101026A.pdf	Burmese/Burma JBRS/JBRS Originals/101026A.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101026a-1f47db0ab6d1-101026a	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101026a-1f47db0ab6d1-101026a.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0402	101027-0f228c77b288	101027.pdf	Burmese/Burma JBRS/JBRS Originals/101027.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101027-0f228c77b288-101027	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101027-0f228c77b288-101027.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0403	101028-2803d7130503	101028.pdf	Burmese/Burma JBRS/JBRS Originals/101028.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	101028-2803d7130503-101028	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/101028-2803d7130503-101028.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0404	102041-fbc91ac44386	102041.pdf	Burmese/Burma JBRS/JBRS Originals/102041.pdf			1920		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	102041-fbc91ac44386-102041	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102041-fbc91ac44386-102041.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0405	102049-bb70d30ebeab	102049.pdf	Burmese/Burma JBRS/JBRS Originals/102049.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102049-bb70d30ebeab-102049	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102049-bb70d30ebeab-102049.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0406	102061-6f6157af27aa	102061.pdf	Burmese/Burma JBRS/JBRS Originals/102061.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102061-6f6157af27aa-102061	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102061-6f6157af27aa-102061.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0407	102062-d9541cadfec2	102062.pdf	Burmese/Burma JBRS/JBRS Originals/102062.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102062-d9541cadfec2-102062	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102062-d9541cadfec2-102062.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0408	102065-86f12dd10c1f	102065.pdf	Burmese/Burma JBRS/JBRS Originals/102065.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102065-86f12dd10c1f-102065	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102065-86f12dd10c1f-102065.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0409	102067-d0831096fea3	102067.pdf	Burmese/Burma JBRS/JBRS Originals/102067.pdf			1920		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	102067-d0831096fea3-102067	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102067-d0831096fea3-102067.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0410	102075-7598b6c787c9	102075.pdf	Burmese/Burma JBRS/1920/102075.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102075-7598b6c787c9-102075	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102075-7598b6c787c9-102075.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0411	102077-d23a4b358510	102077.pdf	Burmese/Burma JBRS/JBRS Originals/102077.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102077-d23a4b358510-102077	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102077-d23a4b358510-102077.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0412	102079-054596fbd560	102079.pdf	Burmese/Burma JBRS/JBRS Originals/102079.pdf			1920		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	102079-054596fbd560-102079	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102079-054596fbd560-102079.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0413	102081-e694a37d2303	102081.pdf	Burmese/Burma JBRS/JBRS Originals/102081.pdf			1920		false	medium	Has author/title metadata that makes targeted OCR more useful than generic bulk OCR.	article_pages_only	google_vision	102081-e694a37d2303-102081	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102081-e694a37d2303-102081.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0414	102082-ffc035238642	102082.pdf	Burmese/Burma JBRS/JBRS Originals/102082.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	102082-ffc035238642-102082	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/102082-ffc035238642-102082.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0415	103088-b644b0c7440f	103088.pdf	Burmese/Burma JBRS/JBRS Originals/103088.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	103088-b644b0c7440f-103088	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/103088-b644b0c7440f-103088.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0416	103093-5d57c0642dcf	103093.pdf	Burmese/Burma JBRS/JBRS Originals/103093.pdf			1920		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	103093-5d57c0642dcf-103093	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/103093-5d57c0642dcf-103093.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0417	103104-986a130a4918	103104.pdf	Burmese/Burma JBRS/JBRS Originals/103104.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	103104-986a130a4918-103104	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/103104-986a130a4918-103104.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
