hit_id	local_file_id	batch_id	file_name	page_marker	hit_type	matched_marker	short_context	language_scope_guess	burmese_relevance_guess	priority	next_action	notes
jbrs-ocr-hit-842ba2ed82	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 15	inscription_marker	inscription	"ic Society (JRAS), 1909, pp. 1017-52 ""The Talaing Inscription of the Myazedi Pagoda at Pagan, with a few remarks on the other versions."" Ibid. 1910, pp"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-8a4bf03ea5	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 15	inscription_marker	inscriptions	"."" Ibid. 1910, pp. 797-812 “A Further Note on the Inscriptions throwing light on them."" -- 42. ditto JRAS, 1911, pp. 365-388 ""A Preliminary Study of the"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-9c139dd810	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 15	inscription_marker	talaing inscription	"al Asiatic Society (JRAS), 1909, pp. 1017-52 ""The Talaing Inscription of the Myazedi Pagoda at Pagan, with a few remarks on the other versions."" Ibid. 1910, pp"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-f098126196	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 16	inscription_marker	inscription	"ee especially Vol. II, pp, 432-472). 47. (Old Mon inscriptions of Siam:-) BEFEO, tome XXV, 1925, No. 1-2 George Coedès ""Documents sur l'histoire politi"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-20fce6f116	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 16	inscription_marker	inscriptions	"ee especially Vol. II, pp, 432-472). 47. (Old Mon inscriptions of Siam:-) BEFEO, tome XXV, 1925, No. 1-2 George Coedès ""Documents sur l'histoire politiq"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-dd62d25a06	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 16	inscription_marker	mon inscription	". (See especially Vol. II, pp, 432-472). 47. (Old Mon inscriptions of Siam:-) BEFEO, tome XXV, 1925, No. 1-2 George Coedès ""Documents sur l'histoire politi"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-288e0eecf0	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 2	inscription_marker	inscription	t with the materials casily available: a very few inscriptions or copies of inscriptions, dim local memories, legends and folklore. They eked it out wi	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-2f8dce03de	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 2	inscription_marker	inscriptions	t with the materials casily available: a very few inscriptions or copies of inscriptions, dim local memories, legends and folklore. They eked it out wit	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3f7335c546	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 3	inscription_marker	inscription	idence of such dedications was the numerous stone inscriptions scattered all over the kingdom. Orders therefore were given to collect these stones and 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b082ad7470	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 3	inscription_marker	inscriptions	idence of such dedications was the numerous stone inscriptions scattered all over the kingdom. Orders therefore were given to collect these stones and s	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-818911a403	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 4	inscription_marker	burmese inscription	f visiting Bodhgaya, where they discovered an old Burmese inscription fixed upside down in a wall. Facsimiles were taken; and studied first by the Burmese envo	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-3f6aea3cb1	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 4	inscription_marker	inscription	ated by prominence given to the least trustworthy inscriptions. Of the rest the 'copies made were usually rough and inaccurate. Articles by Col. Burney	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e078855e2a	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 4	inscription_marker	inscriptions	ated by prominence given to the least trustworthy inscriptions. Of the rest the 'copies made were usually rough and inaccurate. Articles by Col. Burney,	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-045d0ce45b	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 5	inscription_marker	inscription	d archæology, is only second to that of the local inscriptions. Most of the written sources about Burma previous to 1050 are Chinese; and from then onw	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-d83be433d9	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 5	inscription_marker	inscriptions	d archæology, is only second to that of the local inscriptions. Most of the written sources about Burma previous to 1050 are Chinese; and from then onwa	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-950fae9266	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 6	inscription_marker	inscription	ther sites. Wherever he went, he took rubbings of inscriptions. Some of these went to form the first and best of the six 'elephant' volumes of transcri	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-5bf5a0965f	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 6	inscription_marker	inscriptions	ther sites. Wherever he went, he took rubbings of inscriptions. Some of these went to form the first and best of the six 'elephant' volumes of transcrip	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-6f6cc375cb	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 8	inscription_marker	inscription	frescoes in the interiors, and over ink and stone inscriptions. And now comes flooding in the lust for 'Luna Park', as Aldous Huxley calls it, the pass	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e7e2fbc2f6	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 8	inscription_marker	inscriptions	frescoes in the interiors, and over ink and stone inscriptions. And now comes flooding in the lust for 'Luna Park', as Aldous Huxley calls it, the passi	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-5190d62e2e	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 9	inscription_marker	inscription	 large collection of rubbings, including many new inscriptions. Among those found at Pagan, were the two duplicate stones now (wrongly) called the Myaz	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-a445080e9e	1948-centuryofprogress-luce1948-pdf	jbrs-ocr-1306	CenturyOfProgress_Luce1948.pdf	page 9	inscription_marker	inscriptions	 large collection of rubbings, including many new inscriptions. Among those found at Pagan, were the two duplicate stones now (wrongly) called the Myaze	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-18a2d43f34	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 10	inscription_marker	inscription	"ns of copper."" After the king's title, the pandit inscription con- tinues with a legible list in Pali verse of the 28 Bud- dhas. It then passes into Mo"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-23d5a0e4db	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 10	inscription_marker	inscriptions	s palace, are still visible at Thaton. In Old Mon inscriptions the sign for -- is usually hung from the middle vertical of the -, and not from the one o	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-4bde67d0b4	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 10	inscription_marker	mon inscription	f his palace, are still visible at Thaton. In Old Mon inscriptions the sign for -- is usually hung from the middle vertical of the -, and not from the one 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-f0d6ebaaef	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 12	inscription_marker	inscription	and also his son were now dead. From certain late inscriptions it appears that Makuta's grand- son did not side with rebel, but fled to Mt. Popa with p	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-1489f05bee	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 12	inscription_marker	inscriptions	and also his son were now dead. From certain late inscriptions it appears that Makuta's grand- son did not side with rebel, but fled to Mt. Popa with pa	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b6c79df564	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 13	inscription_marker	burmese inscription	"-fruit stock"" or else ""of the Egg family"". A late Burmese inscription calls him ""a beloved son"" of Aniruddha; but he makes no mention of, nor allusion to, that"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b1b4516477	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 13	inscription_marker	inscription	"s modern name Kyanzittha is corrupted. In his own inscriptions he is always called by his royal title S'RI TRIBHUVANADITYADHAMMARAJ ""Fortunate Bud- dhi"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-956a73109d	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 13	inscription_marker	inscriptions	"s modern name Kyanzittha is corrupted. In his own inscriptions he is always called by his royal title S'RI TRIBHUVANADITYADHAMMARAJ ""Fortunate Bud- dhis"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-56d590d783	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 13	inscription_marker	mon inscription	to Blagden, who dicd, alas, a few months ago, the Mon inscriptions of Kyanzittha are now accessible in English in Epigraphia Birmanica. Old Mon is so very 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-d8496ea217	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 14	inscription_marker	inscription	"f Satih"" north of Taungzun. Here he left two fine inscriptions, almost duplicates, and at least two more at Thaton itself, one N. W. of Nyaung- waing m"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-8aad4d8d53	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 14	inscription_marker	inscriptions	"f Satih"" north of Taungzun. Here he left two fine inscriptions, almost duplicates, and at least two more at Thaton itself, one N. W. of Nyaung- waing mo"	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e98713d105	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 15	inscription_marker	inscription	DYNASTY 15 This is fine literature; and the whole inscription is like it. The form is prose, but the matter is pure poetry. The Mons had suffered terri	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-45533c13b3	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 16	inscription_marker	inscription	ft four lines in Mon at the foot of the Shwezigôn inscription of his grandfather. He has left nothing in Burmese. Indeed there are hardly more than hal	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-54d981f3d7	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 16	inscription_marker	inscriptions	there are hardly more than half a dozen Bur- mese inscriptions original to his long reign. His one famous inscription, that of the Shwegu at Pagan (1131	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-dd9134754f	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 17	inscription_marker	burmese inscription	 attributed to Kulagya Narathu; but it contains a Burmese inscription dated 1165, two years before the alleged date of his accession. It was inevitable, I thin	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-777923fe24	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 17	inscription_marker	inscription	ted to Kulagya Narathu; but it contains a Burmese inscription dated 1165, two years before the alleged date of his accession. It was inevitable, I thin	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e0f0fadb7a	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 18	inscription_marker	inscription	r succeeded in conquering. Here seven or more Mon inscriptions have been found, dating from the first half of the 13th. century. I have brought a speci	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-b56c35026d	1953-monsofpagan-luce1953-pdf	jbrs-ocr-1338	MonsOfPagan-Luce1953.pdf	page 18	inscription_marker	inscriptions	r succeeded in conquering. Here seven or more Mon inscriptions have been found, dating from the first half of the 13th. century. I have brought a specim	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
