record_id	source_volume	source_inscription_number	source_page	face	title_original	source_file
obi-v02-n0007-ob-p0011	2	7	11	obverse	မန္တလေးမြို့ နန်းတွင်းကျောက်စာရုံငယ်တွင် အမှတ် ၄၇၅/က ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No7__ob_p11.txt
obi-v02-n0007-re-p0011	2	7	11	reverse	မန္တလေးမြို့နန်းတွင်းကျောက်စာရုံငယ်တွင် အမှတ် ၄၇၅/ခ ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No7__re_p11.txt
obi-v02-n0080-ob-p0164	2	80	164	obverse	ဒါယကာ သား သုဖရစ် ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No80__ob_p164.txt
obi-v02-n0080-re-p0165	2	80	165	reverse	ဒါယကာ သားသုဖရစ်ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No80__re_p165.txt
obi-v02-n0081-ob-p0167	2	81	167	obverse	ငစည်တည်သင်ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No81__ob_p167.txt
obi-v02-n0082-ob-p0168	2	82	168	obverse	ကျစွာမင်း၏မိထွေးတော်ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No82__ob_p168.txt
obi-v02-n0083-ob-p0170	2	83	170	obverse	ဓမ္မရံကြီးဘုရား ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No83__ob_p170.txt
obi-v02-n0084-ob-p0172	2	84	172	obverse	ဖုန်သည်မ စသောသူတို့ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No84__ob_p172.txt
obi-v02-n0085-ob-p0173	2	85	173	obverse	အဂ္ဂပတိ ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No85__ob_p173.txt
obi-v02-n0086-ob-p0174	2	86	174	obverse	စည်သူမင်းကြီးကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No86__ob_p174.txt
obi-v02-n0086-re-p0175	2	86	175	reverse	စည်သူမင်းကြီးကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No86__re_p175.txt
obi-v02-n0087-ob-p0176	2	87	176	obverse	ဘုရားအားကျွန်လှူသော ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No87__ob_p176.txt
obi-v02-n0088-ob-p0176	2	88	176	obverse	သံပျင်စွာကျောင်းကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No88__ob_p176.txt
obi-v02-n0089-ob-p0177	2	89	177	obverse	ဘုရားအားကျွန်လှူသော ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No89__ob_p177.txt
obi-v02-n0008-re-p0013	2	8	13	reverse	ဘုရားအား ကျွန်လှူသော ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No8__re_p13.txt
obi-v02-n0090-ob-p0178	2	90	178	obverse	ငတွန်သင် မယားကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No90__ob_p178.txt
obi-v02-n0091-ob-p0179	2	91	179	obverse	သိခင် စခီပိုလ် ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No91__ob_p179.txt
obi-v02-n0092-ob-p0181	2	92	181	obverse	ဥစ္စနာမင်းကြီး၏့ ဦးရီးစသောသူတို့ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No92__ob_p181.txt
obi-v02-n0093-ob-p0183	2	93	183	obverse	သူကြွယ်တဦး၏့ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No93__ob_p183.txt
obi-v02-n0094-tx-p0185	2	94	185		ငါဖုန်ဟိယ်သင် သမီးအိုဝ်သုက်နှင့် ဖုန်မြတ်ကြီး ဂုဏပိစည်းကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No94___p185.txt
obi-v02-n0095-re-p0186	2	95	186	reverse	အသင်္ခယာမင်းမတ် မယားကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No95__re_p186.txt
obi-v02-n0096-tx-p0187	2	96	187	east	တရုပ်ပြေးမင်းကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No96__ea_p187.txt
obi-v02-n0097-tx-p0188	2	97	188		မန္တလေးနန်းတွင်းရုံတွင်ကျောက်တိုင်အမှတ် ၃၈/က ကျောက်စာ မျက်နှာ	OBI_Corpus_Vol2/OBI_Vol2_No97___p188.txt
obi-v02-n0097-tx-p0189	2	97	189		မန္တလေးနန်းတွင်းရုံတွင် ကျောက်တိုင်အမှတ် ၃၈/ခ ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No97___p189.txt
obi-v02-n0098-ob-p0190	2	98	190	obverse	သူကြွယ် ငတိုင်ပင်သင် လင်မယားကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No98__ob_p190.txt
obi-v02-n0099-ob-p0191	2	99	191	obverse	မင်းမတ် မဟာသ္မန်း ကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No99__ob_p191.txt
obi-v02-n0099-re-p0192	2	99	192	reverse	မင်းမတ် မဟာသ္မန်းကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No99__re_p192.txt
obi-v02-n0009-ob-p0014	2	9	14	obverse	ငကောင်ရင်သင် ဂူကျောင်းကျောက်စာ	OBI_Corpus_Vol2/OBI_Vol2_No9__ob_p14.txt
obi-v03-n0100-ob-p0175	3	100	175	obverse	ဖုမ်မသင်ကြံစသော သူတို့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No100__ob_p175.txt
obi-v03-n0101-re-p0176	3	101	176	reverse	မမံဘုရားကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No101__re_p176.txt
obi-v03-n0102-ob-p0177	3	102	177	obverse	ကမ္မပိစည်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No102__ob_p177.txt
obi-v03-n0102-re-p0178	3	102	178	reverse	ကမ္မပိစည်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No102__re_p178.txt
obi-v03-n0103-ob-p0179	3	103	179	obverse	သီဟသူရမင်းကြီးကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No103__ob_p179.txt
obi-v03-n0104-ob-p0181	3	104	181	obverse	နေရမုတ်ဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No104__ob_p181.txt
obi-v03-n0104-re-p0182	3	104	182	reverse	နေရမုတ်ဘုရား ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No104__re_p182.txt
obi-v03-n0105-ob-p0183	3	105	183	obverse	ငရောက်သင် လင်မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No105__ob_p183.txt
obi-v03-n0106-ob-p0184	3	106	184	obverse	ယမွတ်ဖယကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No106__ob_p184.txt
obi-v03-n0107-ob-p0185	3	107	185	obverse	မင်းမတ် သတျာ ပိစည်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No107__ob_p185.txt
obi-v03-n0108-ob-p0187	3	108	187	obverse	သိမ်ကျောင်းစေတီအား မြေလှူသော ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No108__ob_p187.txt
obi-v03-n0109-ob-p0187	3	109	187	obverse	သံပျင် သတျာပတေ့ကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No109__ob_p187.txt
obi-v03-n0109-re-p0189	3	109	189	reverse	သံပျင် သတျာပတေ့ကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No109__re_p189.txt
obi-v03-n0010-ob-p0013	3	10	13	obverse	ဖုန်းသည် ငကောင်းသင် ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No10__ob_p13.txt
obi-v03-n0110-ob-p0190	3	110	190	obverse	အမတ်ဥတိန်ငယ် ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No110__ob_p190.txt
obi-v03-n0111-re-p0191	3	111	191	reverse	သံပျင် စတုရင်္ဂဗိဇယ်ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No111__re_p191.txt
obi-v03-n0112-ob-p0192	3	112	192	obverse	သုဇာတာ ဂဏာနို့ဆွမ်း ကပ်ရာဌာန ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No112__ob_p192.txt
obi-v03-n0113-ob-p0193	3	113	193	obverse	မိသင်၏့သား ငါတပါ ညီကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No113__ob_p193.txt
obi-v03-n0114-ob-p0193	3	114	193	obverse	စာသင်ဂူဘုရားအနီးရှိ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No114__ob_p193.txt
obi-v03-n0115-ob-p0194	3	115	194	obverse	သမ္ဘူလဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No115__ob_p194.txt
obi-v03-n0116-ob-p0196	3	116	196	obverse	မ္လတ်ကြီးစွာ သိမ်ကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No116__ob_p196.txt
obi-v03-n0117-ob-p0197	3	117	197	obverse	မိဘုရားစောကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No117__ob_p197.txt
obi-v03-n0118-ob-p0198	3	118	198	obverse	အမတ်ကြီး သိရိရာဇသင်္ကြံ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No118__ob_p198.txt
obi-v03-n0119-tx-p0202	3	119	202	west	တလပျံမင်းခေါ် တရုပ်ပြေးမင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No119__we_p202.txt
obi-v03-n0011-ob-p0014	3	11	14	obverse	သ္ခိင်စကုကြီးကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No11__ob_p14.txt
obi-v03-n0120-ob-p0204	3	120	204	obverse	သူကြွယ် ငါတန်ခုသင် မောင်နှံကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No120__ob_p204.txt
obi-v03-n0121-ob-p0205	3	121	205	obverse	ရွှေနန်းသျှင်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No121__ob_p205.txt
obi-v03-n0122-re-p0206	3	122	206	reverse	သစ်မထီးကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No122__re_p206.txt
obi-v03-n0123-ob-p0209	3	123	209	obverse	ပေါင်လောင်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No123__ob_p209.txt
obi-v03-n0123-re-p0210	3	123	210	reverse	ပေါင်လောင်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No123__re_p210.txt
obi-v03-n0124-tx-p0213	3	124	213		ကသပ ကျောက်စာမျက်နှာဘက်တွင် ဝဲဘက်ဘေးရှိစာ	OBI_Corpus_Vol3/OBI_Vol3_No124___p213.txt
obi-v03-n0124-ob-p0212	3	124	212	obverse	ကသပကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No124__ob_p212.txt
obi-v03-n0125-ob-p0214	3	125	214	obverse	အသင်္ခယာကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No125__ob_p214.txt
obi-v03-n0126-ob-p0217	3	126	217	obverse	အမတ် စတ္တလင်္ကပို့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No126__ob_p217.txt
obi-v03-n0127-ob-p0218	3	127	218	obverse	အမတ်ကြီး မနောရသိန်းစည်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No127__ob_p218.txt
obi-v03-n0128-ob-p0218	3	128	218	obverse	စတ္တလင်္ကပတေ့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No128__ob_p218.txt
obi-v03-n0128-re-p0219	3	128	219	reverse	စတ္တလင်္ကပတေ့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No128__re_p219.txt
obi-v03-n0129-ob-p0220	3	129	220	obverse	သင်္ဃဒိပ္ပကျောင်းမှ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No129__ob_p220.txt
obi-v03-n0012-ob-p0018	3	12	18	obverse	အနာထပိန်သူဌေး ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No12__ob_p18.txt
obi-v03-n0130-ob-p0221	3	130	221	obverse	သူကြွယ် ငပ္လည်ရသင် စသောသူတို့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No130__ob_p221.txt
obi-v03-n0131-ob-p0222	3	131	222	obverse	ရာစပါ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No131__ob_p222.txt
obi-v03-n0132-ob-p0225	3	132	225	obverse	မင်းမတ် သုဖရစ်စသော သူတို့ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No132__ob_p225.txt
obi-v03-n0133-ob-p0227	3	133	227	obverse	စစ်သူကြီး လက်ဝဲ အမတ်ကြီး ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No133__ob_p227.txt
obi-v03-n0134-tx-p0229	3	134	229	left	အနန္တသူ ကျောင်းဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No134__le_p229.txt
obi-v03-n0134-tx-p0230	3	134	230	right	အနန္တသူ ကျောင်းဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No134__ri_p230.txt
obi-v03-n0134-tx-p0228	3	134	228	south	အနန္တသူ ကျောင်းဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No134__so_p228.txt
obi-v03-n0135-ob-p0230	3	135	230	obverse	ချံသာပတေ့ လင်မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No135__ob_p230.txt
obi-v03-n0136-re-p0232	3	136	232	reverse	ချံသာပတေ့ လင်မယား ကျောက်စာ၂ မျက်နှာ	OBI_Corpus_Vol3/OBI_Vol3_No136__re_p232.txt
obi-v03-n0137-ob-p0234	3	137	234	obverse	လှည်းငှူးနှင့် အမတ်ကြီး ရာဇသင်ကြံတို့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No137__ob_p234.txt
obi-v03-n0138-ob-p0235	3	138	235	obverse	လှည်းငှူးနှင့်အမတ်ကြီး ရာဇသင်းကြံတို့ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No138__ob_p235.txt
obi-v03-n0139-re-p0236	3	139	236	reverse	မင်းအသင်္ခယာကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No139__re_p236.txt
obi-v03-n0013-ob-p0019	3	13	19	obverse	ငါမိုဝ်သင် လင်မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No13__ob_p19.txt
obi-v03-n0140-ob-p0237	3	140	237	obverse	ဆင်ဖြူသ္ခိင်သမီး စောထွေး ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No140__ob_p237.txt
obi-v03-n0141-ob-p0238	3	141	238	obverse	မင်းမတ်ကြီး သုံယောက် နှမကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No141__ob_p238.txt
obi-v03-n0142-ob-p0240	3	142	240	obverse	မင်းသိင်္ကသူ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No142__ob_p240.txt
obi-v03-n0142-re-p0241	3	142	241	reverse	မင်းသိင်္ကသူ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No142__re_p241.txt
obi-v03-n0143-ob-p0242	3	143	242	obverse	စေတီလှဘုရား ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No143__ob_p242.txt
obi-v03-n0144-ob-p0243	3	144	243	obverse	စစ်သူကြီး တုရင်ကပိုစသည်တို့ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No144__ob_p243.txt
obi-v03-n0145-ob-p0245	3	145	245	obverse	ငလက်စွယ်သင် မောင်နှံကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No145__ob_p245.txt
obi-v03-n0146-ob-p0246	3	146	246	obverse	မြတ်ကြီး ပိကုန်ထေ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No146__ob_p246.txt
obi-v03-n0147-ob-p0247	3	147	247	obverse	မိဖုရားစော ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No147__ob_p247.txt
obi-v03-n0148-re-p0249	3	148	249	reverse	ငါကြံလှောက်သင် ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No148__re_p249.txt
obi-v03-n0149-ob-p0251	3	149	251	obverse	သူကြွယ်မ ငသယ်သင် မယားကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No149__ob_p251.txt
obi-v03-n0014-re-p0020	3	14	20	reverse	ငါပိုက်သင် လင်မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No14__re_p20.txt
obi-v03-n0150-ob-p0252	3	150	252	obverse	အဘယထော တောကျောင်း မြတ်ကြီး စေတီ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No150__ob_p252.txt
obi-v03-n0151-ob-p0253	3	151	253	obverse	ပင်းယ ရွှေစည်းခုံဘုရား ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No151__ob_p253.txt
obi-v03-n0152-ob-p0254	3	152	254	obverse	တောင်ခွင်ကျောင်းနှင့် ဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No152__ob_p254.txt
obi-v03-n0153-ob-p0255	3	153	255	obverse	သိန်ကပကြံကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No153__ob_p255.txt
obi-v03-n0154-ob-p0257	3	154	257	obverse	ကိုရံသူကြီးကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No154__ob_p257.txt
obi-v03-n0155-ob-p0259	3	155	259	obverse	ကျောင်းသည် ငပြည်ညီ လင်မယား ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No155__ob_p259.txt
obi-v03-n0156-ob-p0259	3	156	259	obverse	မင်းမတ်ကြီး ရစကကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No156__ob_p259.txt
obi-v03-n0157-ob-p0260	3	157	260	obverse	ဆုံသည် အိုမ်ကန်တူ ကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No157__ob_p260.txt
obi-v03-n0158-ob-p0261	3	158	261	obverse	မဟာကဿပ ကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No158__ob_p261.txt
obi-v03-n0159-ob-p0264	3	159	264	obverse	ရှင်မဟာကဿပ ဘုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No159__ob_p264.txt
obi-v03-n0159-re-p0268	3	159	268	reverse	ရှင်မဟာကဿပ ဘုရားကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No159__re_p268.txt
obi-v03-n0015-ob-p0021	3	15	21	obverse	စယ်ယသိန် လင်မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No15__ob_p21.txt
obi-v03-n0160-tx-p0272	3	160	272	north	မြတ်ကြီးညောင် မယားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No160__no_p272.txt
obi-v03-n0161-re-p0273	3	161	273	reverse	ဤမ်ကြီးသည် ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No161__re_p273.txt
obi-v03-n0162-ob-p0274	3	162	274	obverse	မန္တလေးမြို့နန်းတွင်းရုံ အမှတ် ၃၈၉ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No162__ob_p274.txt
obi-v03-n0163-ob-p0275	3	163	275	obverse	ငမန်ဩင်ကျောင်း ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No163__ob_p275.txt
obi-v03-n0164-ob-p0276	3	164	276	obverse	အနန္တသူ မောင်နှံကျောင်းကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No164__ob_p276.txt
obi-v03-n0165-ob-p0279	3	165	279	obverse	လောက ရွှေဘုံသာဘုရားအနီးရှိ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No165__ob_p279.txt
obi-v03-n0165-re-p0280	3	165	280	reverse	လောကရွှေဘုံသာဘုရား အနီးရှိကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No165__re_p280.txt
obi-v03-n0166-ob-p0281	3	166	281	obverse	ဟန်လင်းကျောက်စာရုံ အမှတ် ၁၂ ကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No166__ob_p281.txt
obi-v03-n0167-ob-p0282	3	167	282	obverse	မင်းအသင်္ခယာကြီးကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No167__ob_p282.txt
obi-v03-n0168-ob-p0283	3	168	283	obverse	တရားနိုင်ကြောင်းရေးထိုးသောကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No168__ob_p283.txt
obi-v03-n0169-ob-p0285	3	169	285	obverse	သိမ်ဘုရားနှင့် ကျောင်းကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No169__ob_p285.txt
obi-v03-n0169-re-p0287	3	169	287	reverse	ကူနီဘုရားကျောက်စာ	OBI_Corpus_Vol3/OBI_Vol3_No169__re_p287.txt
