frasch_ref_id	raw_reference	source_file	detected_entry_type	looks_like_bibliographic_reference	looks_like_catalogue_note	looks_like_body_text	length	has_author_signal	has_year_signal	has_title_signal	has_publication_signal	confidence	recommended_action	notes
frasch-ref-00762	U Hswai, JBRS 48 (2), 1965, p. 67, no. 4	Bagan Epig Database.doc	bibliographic_reference	true	false	false	40	true	true	true	true	high	use_for_bibliography	
frasch-ref-00763	OBI 1, p. 365	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00764	RDASB 1963, no. 6, p. 25	Bagan Epig Database.doc	unclear	false	false	false	24	false	true	true	true	low	manual_review	
frasch-ref-00765	OBI 3, p. 230, lines 17-24	Bagan Epig Database.doc	catalogue_note	false	true	false	26	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00766	Luce files L 3215	Bagan Epig Database.doc	unclear	false	false	false	17	false	false	false	false	low	manual_review	
frasch-ref-00767	Pl. I 14	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00768	OBI 1, p. 56	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00769	List 144	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00770	PPA, p. 166	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00771	TN, p. 80	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00772	Luce/U Pe Maung Tin, BBHC 3, 1963, p. 96	Bagan Epig Database.doc	unclear	false	false	false	40	false	true	true	true	low	manual_review	
frasch-ref-00773	OBI 1, p. 57	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00774	Pl. V 576a	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00775	OBI 2, p. 206	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00776	RDASB 1941, p. xxiv, app. H, no. 26	Bagan Epig Database.doc	unclear	false	false	false	35	false	true	true	true	low	manual_review	
frasch-ref-00777	List 142	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00778	B 2, p. 828	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00779	copy List 141	Bagan Epig Database.doc	unclear	false	false	false	13	false	false	false	false	low	manual_review	
frasch-ref-00780	UB 1, p. 163	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00781	OR 6452 B (2)	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00782	List 143	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00783	B 2, p. 553	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00784	MM 3, nos. 19-20, p. 79-84	Bagan Epig Database.doc	catalogue_note	false	true	false	26	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00785	Pl. II 116	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00786	OBI 1, p. 58	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00787	RSASB 1915, p. 57	Bagan Epig Database.doc	unclear	false	false	false	17	false	true	true	false	low	manual_review	
frasch-ref-00788	OBI 1, p. 59	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00789	Pl. I 15-16	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00790	OBI 1 p. 60	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-00791	List 145a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00792	PPA, p. 118	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00793	TN p. 6	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-00794	U Min Hswe, no. 66	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00795	Pl. I 17-18	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00796	OBI 1, p. 62	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00797	UEM no. 10, p. 17	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00798	List 124a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00799	UB 2, p. 197	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00800	U Min Hswe, no. 78	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00801	Pl. II 117a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00802	OBI 1, p. 64	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00803	List 380b	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00804	A, p. 128	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00805	List 146	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00806	OBI 1, p. 360	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00807	SIP no. 12, p. 21	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00808	A, p. 39	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00809	List 135	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00810	B 2, p. 630	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00811	List 402	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00812	B 2, p. 819 (first inscr.)	Bagan Epig Database.doc	catalogue_note	false	true	false	26	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00813	List 134	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00814	B 2, p. 818	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00815	found before 2004	Bagan Epig Database.doc	unclear	false	false	false	17	false	true	false	false	low	manual_review	
frasch-ref-00816	*HD 9	Bagan Epig Database.doc	unclear	false	false	false	5	false	false	false	false	low	manual_review	
frasch-ref-00817	Pl. I 19-20	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00818	OBI 1, p. 65	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00819	UEM no. 11, p. 19	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00820	List 154a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00821	UB 1, p. 257	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00822	Luce/U Pe Maung Tin, BBHC 3, 1963, p. 118	Bagan Epig Database.doc	unclear	false	false	false	41	false	true	true	true	low	manual_review	
frasch-ref-00823	U Tin Htway, “First Burmese Royal Inscription”	Bagan Epig Database.doc	bibliographic_reference	true	false	false	46	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00824	Pl. IV 368a-b	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00825	U Kyaw, Bagan Minsa, p. 187	Bagan Epig Database.doc	bibliographic_reference	true	false	false	27	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00826	Pl. IV 369a-b	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00827	List 149 and List 158	Bagan Epig Database.doc	catalogue_note	false	true	false	21	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00828	UB 1, p. 330-332	Bagan Epig Database.doc	catalogue_note	false	true	false	16	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00829	Harvey, History of Burma, p. 332	Bagan Epig Database.doc	bibliographic_reference	true	false	false	32	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00830	Pl. I 21	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00831	OBI 1, p. 69	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00832	List 152	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00833	A, p. 42	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00834	MP 1, p. 53	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00835	Pl. II 117b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00836	OBI 1, p. 70	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00837	Luce, Prayers, JBRS 1936, p. 135	Bagan Epig Database.doc	bibliographic_reference	true	false	false	32	true	true	true	true	high	use_for_bibliography	
frasch-ref-00838	U Than Tun, JBRS 1978, p. 15	Bagan Epig Database.doc	bibliographic_reference	true	false	false	28	true	true	true	true	high	use_for_bibliography	
frasch-ref-00839	Ray, Theravada Bud- dhism, p. 165	Bagan Epig Database.doc	bibliographic_reference	true	false	false	33	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00840	List 151	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00841	OBI 1, p. 366	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00842	A, p. 43	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00843	MP 2, p. 61	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00844	B 2, p. 821	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00845	MM 3, p. 90 (not in List)	Bagan Epig Database.doc	catalogue_note	false	true	false	25	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00846	copy List 150	Bagan Epig Database.doc	unclear	false	false	false	13	false	false	false	false	low	manual_review	
frasch-ref-00847	A, p. 46	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00848	other copies are List 148	Bagan Epig Database.doc	unclear	false	false	false	25	false	false	false	false	low	manual_review	
frasch-ref-00849	B 2, p. 822	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00850	MM 3, p. 93 (which has Vattalaṅkapuil as donor) and List 149	Bagan Epig Database.doc	catalogue_note	false	true	false	60	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00851	another copy is List 401	Bagan Epig Database.doc	unclear	false	false	false	24	false	false	false	false	low	manual_review	
frasch-ref-00852	B 2, p. 823	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00853	MM 4, no. 64, p. 275 (dated CS 660/1398)	Bagan Epig Database.doc	catalogue_note	false	true	false	40	false	true	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00854	OBI 2, p. 205	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00855	RDASB 1975	Bagan Epig Database.doc	unclear	false	false	false	10	false	true	false	true	low	manual_review	
frasch-ref-00856	Than Tun, Hnaung-dwe, no. 25, p. 74	Bagan Epig Database.doc	bibliographic_reference	true	false	false	35	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00857	U Min Hswe, no. 56	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-00858	Pl. I 59	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00859	OBI 1, p. 22	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00860	List 1251	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	true	false	false	medium	use_for_catalogue_evidence	
frasch-ref-00861	PPA, p. 192	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00862	TN, p. 92	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00863	Pl. V 572b	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00864	Luce G 1789 and C 678	Bagan Epig Database.doc	unclear	false	false	false	21	false	true	false	false	low	manual_review	
frasch-ref-00865	List 163	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00866	OBI 1, p. 224	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00867	A, p. 50	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00868	List 217	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00869	B 2, p. 796 (MM)	Bagan Epig Database.doc	catalogue_note	false	true	false	16	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00870	List 130	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00871	B 2, p. 813	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00872	List 216	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00873	B 2, p. 815	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00874	List 155	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00875	OBI 1, p. 367	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
