bibtex_key	entry_type	author	editor	year	title	booktitle	journal	publisher	address	doi	url	isbn	raw_entry_hash	source_label	notes
Davis2014	article	Davis, Henry and Gillon, Carrie and Matthewson, Lisa		2014	{H}ow to investigate linguistic diversity: {L}essons from the {P}acific {N}orthwest		Langauge						949371c26c00379e9184fe365ac4b3fa3cbf3e19507a418771ff532f9c308016	asia 2.bib	
Dawyndt2006	article	Peter Dawyndt and Hans De Meyer and Bernard De Baets		2006	\{UPGMA\} clustering revisited: {A} weight-driven approach to transitive approximation		International Journal of Approximate Reasoning			http://dx.doi.org/10.1016/j.ijar.2005.11.001	http://www.sciencedirect.com/science/article/pii/S0888613X05000940		3fc19fab58474b6cce0158726f4419744921297d9bc6ee0ffbcc94066665f4d0	asia 2.bib	
DeLaet2005	incollection	De Laet, Jan E.	Albert, Victor A.	2005	{P}arsimony and the problem of inapplicables in sequence data	{P}arsimony, phylogeny, and genomics		Oxford University Press	Oxford				192fdacb956993fa6ef800dab7a4ccd521527803eec183894776b66cbae55d85	asia 2.bib	
Saenz2006	article	Dedenbach-Salazar Saenz, Sabine		2006	{Q}uechua for {C}atherine the {G}reat: {J}osé {J}oaquín {Á}valos chauca's quechua vocabulary (1788)		International Journal of American Linguistics						2553c6a7acc522af1efe99b5af026d6334d8777857c56e9bc4384baa2961da7b	asia 2.bib	
Dediu2016b	article	Dediu, Dan		2016	{T}ypology for the masses		Linguistic Typology						d714fb2b75f46a1a0b564df8654860d400bc28de53c73a4ee1e212be238db493	asia 2.bib	
Dediu2013a	article	Dediu, Dan and Cysouw, Michael		2013	{S}ome structural aspects of language are more stable than others: {A} comparison of seven methods		PLoS ONE	Public Library of Science		10.1371/journal.pone.0055009			f3721c531c214f5299cfcae4c868cccce20fe68d2fb299e40479d790db2c2135	asia 2.bib	
Dediu2016a	article	Dan Dediu and Rick Janssen and Scott R. Moisik		2016	{L}anguage is not isolated from its wider environment: {V}ocal tract influences on the evolution of speech and language		Language \& Communication			http://dx.doi.org/10.1016/j.langcom.2016.10.002	//www.sciencedirect.com/science/article/pii/S0271530916301963		18be2817458fa9ff25e6aa87f48a3c2981fe4ee145f0ba66f9762144b1e58368	asia 2.bib	
Dediu2013b	article	Dediu, Dan and Levinson, Stephen C.		2013	{O}n the antiquity of language: the reinterpretation of {N}eandertal linguistic capacities and its consequences		Frontiers in Psychology						e9dfaacc357427d96d920147c38beb6857f8d8dfc5470849cc0faadaef52a8d2	asia 2.bib	
Deepadung2015	article	Deepadung, Sujaritlak and Buakaw, Supakit and Rattanapitak, Ampika		2015	{A} lexical comparison of the {P}alaung dialects spoken in {C}hina, {M}yanmar, and {T}hailand		Mon-Khmer Studies						574ee8d97a3cf9b6a6e34e7a74b2989a0a1964eaa723e5b9e36ca423143ed91e	asia 2.bib	
DeFrancis1984	book	DeFrancis, John		1984	{T}he {C}hinese language			University of Hawaii Press	Honolulu				af1a1c5602d714b1e51c43ecfa93445415dedb50cf8730f2ea4c0ba75c03350d	asia 2.bib	
Dekker2014	thesis	Dekker, Peter		2014	{D}etermining {D}utch dialect phylogeny using bayesian inference				Utrecht				ad3d62a77ea9bb6fb9abe30fad9d21fdfada0f86336ba5cc15a86bab72db05db	asia 2.bib	
DeLancey1987	incollection	DeLancey, Scott	Comrie, Bernard	1987	{S}ino-{T}ibetan languages	{T}he world's major languages		Taylor \& Francis Group	London and Sydney				48e9c358695a963d892f6dc7d9fe5521173ce0b9db5e8aa076b453afebdb6f7d	asia 2.bib	
DeLancey1986	incollection	DeLancey, Scott	Craig, Colette	1986	{T}oward a history of {T}ai classifier systems	{N}oun classes and categorization		John Benjamins	amsterdam and Philadelphia				1c7d4be5c0f4c5029eda688b8b4cbfbb8219fe365b3bb68ac84e4f9dd563e349	asia 2.bib	
Delancey2017	article	DeLancey, Scott		2017	{T}he {C}omparative {M}ethod, {S}ubgrouping, and the {A}ntiquity of {V}erb{A}greement in {T}rans-{H}imalayan ({S}ino-{T}ibetan		Academia.edu				https://www.academia.edu/32924445/The_Comparative_Method_Subgrouping_and_the_Antiquity_of_Verb_Agreement_in_Trans-Himalayan.docx		6bd85ac4783888d9c07ea781b0c355114f5889053f92d958183532f358b6b25b	asia 2.bib	
DeLancey2015a	article	DeLancey, Scott		2015	{M}orphological evidence for a central branch of {T}rans-{H}imalayan ({S}ino-{T}ibetan)		Cahiers de Linguistique Asie Orientale						7506ea9c3214f2aafa901eaa27a07478c7e701b45f6a965adbe747f6e25eba8c	asia 2.bib	
DeLancey2015b	article	DeLancey, Scott		2015	{T}he {H}istorical {D}ynamics of {M}orphological {C}omplexity in {T}rans-{H}imalayan		Linguistic Discovery						bdd5f340eaa4d2a9dd51c483935141a996e24f0b8e78c3e2ec97fa4588d0829f	asia 2.bib	
DeLancey2012	article	DeLancey, Scott		2012	{S}till mirative after all these years		Linguistic Typology						df0b31b52cf463d8db6ecf104ea6a44532e9493c4235f3780ad93ad352e079cb	asia 2.bib	
Dell1981	book	Dell, François		1981	{L}a {L}angue {B}ai: {P}honologie {E}t {L}exique ({M}ateriaux {P}our {L}'{E}tude {D}e {L}'{A}sie {M}oderne {E}t {C}ontemporaine)			Editions de l'Ecole des hautes etudes en sciences sociales	Paris				86735ca21466eead7ea17e1179c61240f054a99bd16cced71a22d65c409d9e54	asia 2.bib	
Dellert2016a	inproceedings	Dellert, Johannes	S.G. Roberts and C. Cuskley and L. McCrohon and L. Barcel\'{o}-Coblijn and O. Feh\'{e}r and T. Verhoef	2016	{U}sing causal inference to detect directional tendencies in semantic evolution	{T}he {E}volution of {L}anguage: {P}roceedings of the 11th {I}nternational {C}onference ({EVOLANGX}11)		Online at \url{http://evolang.org/neworleans/papers/139.html}					97241564136d6e28cd079e21a8299adb64c6ec66ae8546a4e22e414c2147ee66	asia 2.bib	
Dellert2017a	thesis	Dellert, Johannes		2017	{I}nformation-theoretical causal inference of lexical flow				Tübingen				cd8561372e3ef22b01c5f5b1931dcdab24cc8f5a674b6bf016b347f7428dc0d9	asia 2.bib	
Dellert2015	inproceedings	Dellert, Johannes		2015	{C}ompiling the {U}ralic {D}ataset for {N}orth{E}ura{L}ex, a {L}exicostatistical {D}atabase of {N}orthern {E}urasia	{F}irst {I}nternational {W}orkshop on {C}omputational {L}inguistics for {U}ralic {L}anguages					http://www.sfs.uni-tuebingen.de/~jdellert/pubs/jdellert-2015-northeuralex.pdf		fc021c93bcbbfe235b0983c14a7383f3fe0b2211b03fc0223b924d8cec4f3b19	asia 2.bib	
Dellert2016b	inproceedings	Dellert, Johannes and Buch, Armin	Christian Bentz and Gerhard Jäger and Igor Yanovich	2016	{U}sing computational criteria to extract large {S}wadesh {L}ists for lexicostatistics	{P}roceedings of the {L}eiden {W}orkshop on {C}apturing {P}hylogenetic {A}lgorithms for {L}inguistics			"T\""{u}bingen"		http://dx.doi.org/10.15496/publikation-10058		871f1dd6a0adaae5e401547337ce41344720f1804b2a614cb2afc4a990471a1d	asia 2.bib	
Dellert2017b	book	Dellert, Johannes and Jäger, Gerhard		2017	{N}orth{E}ura{L}ex ({V}ersion 0.9)			Eberhard-Karls University Tübingen	Tübingen				62672eaf7816df114cde43bb7041dc69545b0921e79dc7f07a5c1765004b397e	asia 2.bib	
Delmestri2010	article	Delmestri, Antonella and Cristianini, Nello		2010	{R}obustness and statistical significance of {PAM}-like matrices for cognate identification		Journal of Communication and Computer						19166b68672179e5c7ecb9842388de07afb8b6786909e6f1dce1e0e877973d9d	asia 2.bib	
Delz2013	thesis	Delz, Marisa		2013	{A} theoretical approach to automatic loanword detection				"T\""{u}bingen"				2d33576bb292b8228af0922c689dbe5891468c2cc7f8558488ce302601212c68	asia 2.bib	
Dench2006	incollection	Dench, Alan	Aikhenvald, Alexandra Y. and Dixon, Robert M. W.	2006	{D}escent and diffusion	{A}real diffusion and genetic inheritance		Oxford University Press	Oxford			0-19-829981-8	c8f0c74f4a3fa1d96c5f39fdb5b561561a91f8e9ce11a025f45c8041a9967b5b	asia 2.bib	
Derksen2008	book	Derksen, Rick		2008	{E}tymological dictionary of the {S}lavic inherited lexicon			Brill	Leiden and Boston				066a7468f55eb536ebc02924f7255515c75c39e0120b15852efeaa10c2c0b300	asia 2.bib	
Desnickaja1984	book	Desnickaja, A. V.		1984	{S}ravnitel'noe jazykoznanie i istorija jazykov [{C}omparative linguistics and the history of languages]			Nauka	Leningrad			5-354-00925-1	005047ffe0147fcaeb4c3a8bca0f8e8102fd42a82e133d411c66605fc0d7a778	asia 2.bib	
Dessimoz2008	incollection	Dessimoz, C. and Margadant, D. and Gonnet, G. H.	Vingron, M. and Won, L.	2008	{DLIGHT} -- {L}ateral gene transfer detection using pairwise evolutionary distances in a statistical framework	{R}esearch in {C}omputational {M}olecular {B}iology		Springer	Berlin and Heidelberg				fe6d87d495af59bda964e949bc1f58add1f6ed2fbe33e6d94f699a64a7022ae4	asia 2.bib	
Dewar2006	inproceedings	Dewar, Robert E.	Forster, Peter and Renfrew, Colin	2006	{M}alagasy language as a guide to understanding {M}alagasy history	{P}hylogenetic methods and the prehistory of languages		McDonald Institute for Archaeological Research; Distributed by Orbow Books	Cambridge UK , Oxford UK , Oakville CT USA ,			9781902937335	9b4d2a4736aa819b802c55a045030cd22741e76c55bb1044d671ce78cd2fa573	asia 2.bib	
Dewar1997	article	Dewar, Robert E.		1997	{D}oes {I}t {M}atter {T}hat {M}adagascar {I}s an {I}sland?		Human Ecology						775009ee98db6553b3d792834c40f8947fa0c1ea5340c43ce560cdbeccb28a0f	asia 2.bib	
Dewar1995	article	Dewar, Robert E.		1995	{O}f {N}ets and {T}rees: {U}ntangling the {R}eticulate and {D}endritic in {M}adagascar's {P}rehistory		World Archaeology						2ebbcbc3912ce2c7befb6d8151494dd392fa22aec943a1f9c19ea7dfa32e62c0	asia 2.bib	
Diamond1993	article	Diamond, Jared M.		1993	{M}athematics in linguistics		Nature						d048d464f1912634f29a154483023e7e559f9098bd0cae92c738fc51c04cb3f7	asia 2.bib	
Diderichsen1974	incollection	Diderichsen, Paul	Hymes, Dell H.	1974	{T}he foundation of comparative linguistics: {R}evolution or {C}ontinuation?	{S}tudies in the history of linguistics: {T}raditions and paradigms		Indiana University Press	Bloomington			0-253-35559-1	f4151302a7bbe0fa19d5ff72ff82ae3aadcfe54106607f061883c6ad6dd3e6fe	asia 2.bib	
Diebold1964	article	Diebold, A. Richard		1964	{A} {C}ontrol {C}ase for {G}lottochronology		American Anthropologist						cead730d41ad0171c3ef213f64a14ea8d036d46e5a4d68902b4ea58d8b5e41be	asia 2.bib	
Diebold1962	article	Diebold, A. Richard		1962	{A} {L}aboratory for {L}anguage {C}ontact		Anthropological Linguistics						402b9e2272097ea1dbb28b9aed19af67ea326bc8fca7c1e09961632075c6b184	asia 2.bib	
Dijkstra1959	article	Dijkstra, E. W.		1959	{A} note on two problems in connexion with graphs		Numerische Mathematik						31dce700a4951ab59f8d3891a63f08a301502d47ece6dba4f7b4dfe939943266	asia 2.bib	
Ding1958	book	Dīng Shēngshù 丁声树 and Lǐ Róng 李荣		1958	{G}ǔjīn zìyīn duìzhào shǒucè			Kēxué Chūbǎnshè Ch\科學出版社	Běijīng 北京				7f86872a21bc50513ee73cfc14c7ecafa9e6722b64ad65b8f535a0ad48e37616	asia 2.bib	
Ding2017	article	Ding, Ersu		2017	{T}owards a dynamic model of the sign		Semiotica						670e2f058c64c71f6858d58a52a030f4fa114af97a1e4f91881a4ce365ef7c95	asia 2.bib	
Dirven1985	incollection	Dirven, R.	Paprott, W. and Dirven, R.	1985	{M}etaphor as a basic means for extending the lexicon.	{T}he {U}biquity of {M}etaphor		John Benjamins	Amsterdam				bdcda9ee12ad319faadecb0c5e84be79bef7e75d3275b9e9946dff4afd8b3b54	asia 2.bib	
Dixon1919	book	Dixon, R. B. and Kroeber, A. L.		1919	{L}inguistic families of {C}alifornia			University of California Press	Berkeley				324b17c140d44f0b2dda08772f10bd151c34d6d2e91647b30779d308cfd8b915	asia 2.bib	
Dixon2007	incollection	Dixon, Robert M. W.	Aikhenvald, Alexandra Y. and Dixon, Robert M. W.	2007	{G}rammatical diffusion in {A}ustralia	{G}rammars in contact: {A} cross-linguistic typology		Oxford University Press	Oxford			978-0-19-920783-1	ae31a3631e7dafde108dcf8e73c9f1497098e71c1f34d9ea2ca36f3920654137	asia 2.bib	
Dixon2006	incollection	Dixon, Robert M. W.	Aikhenvald, Alexandra Y. and Dixon, Robert M. W.	2006	{T}he {A}ustralian linguistic area	{A}real diffusion and genetic inheritance		Oxford University Press	Oxford				88f3b514d9a03d7a7dd8c432a037e15eb89b9bc7db70c798d83c3f9a43825c3a	asia 2.bib	
Dixon1990	incollection	Dixon, Robert M. W.	Baldi, Philip	1990	{S}ummary report: {L}inguistic change and reconstruction in the {A}ustralian language family	{L}inguistic change and reconstruction methodology		Mouton de Gruyter	Berlin; New York			0899255469	d683ad58b78f5650ec70ae3fd092490fbd73eb35b131083bf92dc810d7b61785	asia 2.bib	
Djacok2008	article	Djačok, M. T.		2008	{L}eksikostatističeskij spisok {S}. {E}. {J}achontova: {P}roblema ver		Innostrannye Jasyki v Naučnom i Učebno-Metododičeskom Aspektach [Scientific and Pedagogical Aspects of Foreign Languages]	Novosibirsk State University	Novosibirsk				e1f549b567e080366f714e5274f2b6845845ec339f1ce2e36366a46897b04b58	asia 2.bib	
Do2005	article	Do, Chuong B. and Mahabhashyam, Mahathi S. P. and Brudno, Michael and Batzoglou, Serafim		2005	{P}rob{C}ons		Genome Research						cd64b6b9c59251e87c02c8b274128beab4b92ccedd37e511195b2e4b287190fb	asia 2.bib	
Dobbs2016	article	Dobbs, Brigitte and Lǎ Míngqīng 喇明清		2016	{T}he two-level tonal system of {L}ataddi {N}arua		Linguistics of the Tibeto-Burman Area			10.1075/ltba.39.1.04dob			84195e74d321495e8a579da9c4ff6806815dd88b8ae0b2fa66efac4074279ee0	asia 2.bib	
Dobson1978	article	Dobson, Annette J.		1978	{E}volution {T}imes of {L}anguages		Journal of The American Statistical Association						3feea1403d46e76a153755c79b125b9315ab91a573ff063faf5a11fa9a43e5bf	asia 2.bib	
Dobson1969	article	Dobson, A. J.		1969	{L}exicostatistical {G}rouping		Anthropological Linguistics						f5cc45e276f1b467d6dffdbc44894d3e65ee75febf3234e9c47f7afd478cdcbb	asia 2.bib	
Dobson1972	article	Dobson, Annette J. and Kruskal, Joseph B. and Sankoff, David and Savage, Leonard J.		1972	{T}he {M}athematics of {G}lottochronology {R}evisited		Anthropological Linguistics						2d64f6da58d73e4a05f31928b0697ada10304d7553d804a39ae01679c9466b43	asia 2.bib	
Dobson1968	book	Dobson, W.A.C.H.		1968	{T}he language of the {B}ook of {S}ongs			University of Toronto Press			https://books.google.fr/books?id=RuExAAAAIAAJ		54a4e4aa1e35844124a45f81aa4e4687f021b5878d067ff363df149ecb4fcfe5	asia 2.bib	
Dobson1964	article	Dobson, W. A. C. H.		1964	{S}tudies in the grammar of {E}arly {A}rchaic {C}hinese		T'oung Pao	BRILL					7267aad7c9d7b987d77c6acb9dd9b8f5edab94e43279d9be111a8f789796dd4e	asia 2.bib	
Dodson2014	article	Dodson, J. and Dodson, E. and Banati, R. and Li, X. and Atahan, P. and Hu, S. and Middleton, R. J. and Zhou, X. and Nan, S.		2014	{O}ldest directly dated remains of sheep in {C}hina		Sci Rep						11121a6d97e5a860179707d2444b17eaf7c15edeebfc2a2b2dd6e4e7609a16d4	asia 2.bib	
Dolch1936	article	Dolch, E. W.		1936	{A} basic sight {V}ocabulary		The Elementary School Journal						27fa428dcf5632befcd0c53a3f94799a0fe1fd44b841fcec4188ab3075de3149	asia 2.bib	
Donati2015	article	Donati, B. and Baudet, C. and Sinaimeri, B. and Crescenzi, P. and Sagot, M. F.		2015	{EUCALYPT}: efficient tree reconciliation enumerator		Algorithms for Molecular Biology						2a02f763032ca11a3d3f835364b9bc38cca5b26a412483500026a2f3a6be349b	asia 2.bib	
Dong2007	article	Dŏng Zhìqiáo 董志翘 and Wāng Yī 汪祎		2007	{P}íng {Y}áng {X}ióng {F}āngyán xiàoshì huìzhèng		Hángzhōu Shīfàn Xuéyuàn Xuébào (Shèhuì Kēxué Băn) 杭州师范学院学报(社会科学版) [Journal of Hangzhou Normal University (Social Sciences Edition)]						5fe38473fe2a5e36a2e5d7d7fac2d81110ad00c1223505859282555dd70abb30	asia 2.bib	
Dongen2000	thesis	van Dongen, S. M.		2000	{G}raph clustering by flow simulation								c66b75d676daa1292e917d296f2ae2fa7d26372597a1a8ff4c3c2df395718017	asia 2.bib	
Doenges2016	article	Jan Dönges		2016	{S}prachtranskription: {C}omputer erstmals besser als der {M}ensch		Spektrum der Wissenschaft -- Die Woche						1c0275c0200547d23228aa8fd15030cb4598c52642362b14e8208ecbf898261b	asia 2.bib	
Donohue2002	article	Donohue, Mark		2002	{W}hich {S}ounds {C}hange		Oceanic Linguistics						a03e9cbb0d19eab4931aa95751deeb9f16798c130cffc1d3908690f8bda22547	asia 2.bib	
Donohue2012	article	Donohue, M. and Denham, Tim and Oppenheimer, Stephen		2012	{N}ew methodologies for historical linguistics? {C}alibrating a lexicon-based methodology for diffusion vs. subgrouping		Diachronica						2fff6d62c403169f57aed4673a2b3ab6e5b7f4d6436073503f4ef8cfba1fb922	asia 2.bib	
Donohue2013	book	Donohue, Mark and Hetherington, Rebecca and McElvenny, James and Dawson, Virginia		2013	{W}orld phonotactics database.			Department of Linguistics. The Australian National University	Canberra		http://phonotactics.anu.edu.au		a70fb02086139cb0417667adbe24eae800fdbb461f1f6e90a398e1c4a5ff84e8	asia 2.bib	
Doolittle1999	article	Doolittle, W. F.		1999	{L}ateral genomics		Trends in Cell Biology						a7854b85b7a7ac9bbd073e7dfc18cdce99ade226aac0c6e5557e560951ca4f3c	asia 2.bib	
Downey2008	article	Downey, Sean S. and Hallmark, Brian and Cox, Murray P. and Norquest, Peter and Lansing, Stephen		2008	{C}omputational feature-sensitive reconstruction of language relationships: developing the {ALINE} distance for comparative historical linguistic reconstruction		Journal of Quantitative Linguistics						dc4caf1d82f384e4a29aaf89a7b8e74374e93e7d27a5470454f0489c5e087353	asia 2.bib	
Doyon2010	incollection	"Doyon, Jean-Philippe and Scornavacca, Celine and Gorbunov, K. Yu. and Sz{\""o}ll{\H{o}}si, Gergely J. and Ranwez, Vincent and Berry, Vincent"	Tannier, Eric	2010	{A}n {E}fficient {A}lgorithm for {G}ene/{S}pecies {T}rees {P}arsimonious {R}econciliation with {L}osses, {D}uplications and {T}ransfers	{C}omparative {G}enomics: {I}nternational {W}orkshop, {RECOMB}-{CG} 2010, {O}ttawa, {C}anada, {O}ctober 9-11, 2010. {P}roceedings		Springer Berlin Heidelberg	Berlin, Heidelberg	10.1007/978-3-642-16181-0_9			80f4f0825e2dcc4b478f22c8013d76b6314686fd62802bce8896a8470f9de952	asia 2.bib	
Dreher1972	article	Dreher, Barbara and Larkins, James		1972	{N}on-{S}emantic {A}uditory {D}iscrimination: {F}oundation for {S}econd {L}anguage {L}earning		The Modern Language Journal						9645252ac89fc8708f402be3f882ed093dbedc846ca6c140da0cfa36a6bcb1b0	asia 2.bib	
Dresher2009	book	Dresher, B. Elan		2009	{T}he contrastive hierarchy in phonology			Cambridge University Press					68de0df52defca96771f9968a8505deaa49ca3544d4051c384c2fd4b378082a5	asia 2.bib	
Dress2004	article	Andreas W. M. Dress and Daniel H. Huson		2004	{C}onstructing {S}plits {G}raphs		IEEE/ACM Trans. Comput. Biology Bioinform.						b15855424cc3cae386919de934461750a7d87e9f0ef9d8c98d53027f629e7235	asia 2.bib	
Driem2014	incollection	van Driem, George	Hill, Nathan W. and Owen-Smith, Thomas	2014	{T}rans-{H}imalayan	{T}rans-{H}imalayan linguistics		Mouton de Gruyter	Berlin				98260c83a91f8c12082cc26a76a22430cad28555551d20b11af40596c351737b	asia 2.bib	
Driem2004	incollection	van Driem, George	Lin, Ying-chin and Hsu, Fang-min and Lee, Chun-chih and Sun, Jackson T.-S. and Yang, Hsiu-fang and Ho, Dah-ah	2004	{L}anguage as organism: {A} brief introduction to the {L}eiden theory of language evolution	{S}tudies on {S}ino-{T}ibetan {L}anguages	Studies on Sino-Tibetan Languages	Academia Sinica	Taipei				1517943086f5545ba97c992e752cd0e6c9d14304632a016142511b6b5f0dfaa0	asia 2.bib	
