dashboard_id	inscription_id	corpus_record_id	corpus_title_or_label	corpus_language_field	corpus_language_scope	citation_target_id	citation_raw	normalized_source_key	source_role	matched_local_file_id	matched_ocr_text_path	translation_status_from_citation	source_text_status_from_citation	source_work_language_scope	citation_relevance_to_burmese_corpus	is_burmese_relevant	source_match_status	ocr_status	extraction_status	next_action	notes
corpus-dashboard-00676	obi-v01-n0102	obi-v01-n0102-ob-p0169	အို့ဖ္လည်သင် ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. I 46	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00677	obi-v01-n0102	obi-v01-n0102-ob-p0169	အို့ဖ္လည်သင် ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 169	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00678	obi-v01-n0102	obi-v01-n0102-ob-p0169	အို့ဖ္လည်သင် ကျောက်စာ		unknown	corpus-citation-target-0005	List 195	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00679	obi-v01-n0102	obi-v01-n0102-ob-p0169	အို့ဖ္လည်သင် ကျောက်စာ		unknown	corpus-citation-target-0354	A, p. 59	fraschBaganEpigraphicDatabasePartA	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00680	obi-v01-n0103	obi-v01-n0103-ob-p0171	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1963-64 BED B 568-7	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-00681	obi-v01-n0103	obi-v01-n0103-ob-p0171	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 171	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00682	obi-v01-n0103	obi-v01-n0103-ob-p0171	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1964, p. 21, no. 20	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-00683	obi-v01-n0104	obi-v01-n0104-ob-p0172	မန္တလေးနန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၃၄ ကျောက်စာ		unknown	corpus-citation-target-0355	BED B 586-8	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00684	obi-v01-n0104	obi-v01-n0104-ob-p0172	မန္တလေးနန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၃၄ ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. I 52	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00685	obi-v01-n0104	obi-v01-n0104-ob-p0172	မန္တလေးနန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၃၄ ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 172	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00686	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0226	IUB1-181	fam-raw-iub1-181	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00687	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0005	List-465/a	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00688	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0363	IOB1-54 587 BED B 586-10	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00689	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. I 54	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00690	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 173 and 184	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00691	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0378	UEM no. 22, p. 44	uemSelectionsPagan	edition_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00692	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0005	List 465a	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00693	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0377	UB 1, p. 181	ubSourceFamily	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00694	obi-v01-n0105	obi-v01-n0105-ob-p0173	အရည် ငါစိုက်သင် ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1938	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-00695	obi-v01-n0106	obi-v01-n0106-ob-p0174	ဖုန်သည် သုခမိန် ကျောက်စာ		unknown	corpus-citation-target-0363	IOB2-122/a BED B 587-1	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00696	obi-v01-n0106	obi-v01-n0106-ob-p0174	ဖုန်သည် သုခမိန် ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. II 122a	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00697	obi-v01-n0106	obi-v01-n0106-ob-p0174	ဖုန်သည် သုခမိန် ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 174	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00698	obi-v01-n0106	obi-v01-n0106-ob-p0174	ဖုန်သည် သုခမိန် ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1926, App. G, no. 20 (under date CS 583/1121)	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-00699	obi-v01-n0107	obi-v01-n0107-ob-p0175	မင်းဖွားစောကြီး ကျောက်စာ		unknown	corpus-citation-target-0355	BED B 587-2a	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00700	obi-v01-n0107	obi-v01-n0107-ob-p0175	မင်းဖွားစောကြီး ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. V 597a-b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00701	obi-v01-n0107	obi-v01-n0107-ob-p0175	မင်းဖွားစောကြီး ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 175	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00702	obi-v01-n0107	obi-v01-n0107-ob-p0175	မင်းဖွားစောကြီး ကျောက်စာ		unknown	corpus-citation-target-0005	List 1388a+b	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00703	obi-v01-n0107	obi-v01-n0107-ob-p0175	မင်းဖွားစောကြီး ကျောက်စာ		unknown	corpus-citation-target-0354	A, p. 532	fraschBaganEpigraphicDatabasePartA	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00704	obi-v01-n0107	obi-v01-n0107-ob-p0175	မင်းဖွားစောကြီး ကျောက်စာ		unknown	corpus-citation-target-0356	Luce D 809	gHLuceNotebookD	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00705	obi-v01-n0107	obi-v01-n0107-re-p0175	မင်းဖွားစောကြီးကျောက်စာ		unknown	corpus-citation-target-0355	BED B 587-2b	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00706	obi-v01-n0107	obi-v01-n0107-re-p0175	မင်းဖွားစောကြီးကျောက်စာ		unknown	corpus-citation-target-0363	Pl. V 597a-b	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
