corpus_record_id	inscription_id	corpus_title_or_label	corpus_date_or_period	corpus_language_field	citation_raw	citation_type_if_given	source_abbreviation	source_author	source_title	source_year	source_volume_issue	source_page_or_plate	mentions_translation	mentions_text	mentions_transcription	mentions_edition	mentions_rubbing_or_plate	mentions_commentary_only	corpus_language_scope	source_work_language_scope	citation_relevance_to_burmese_corpus	citation_target_id	notes
obi-v01-n0136-re-p0220	obi-v01-n0136	သိခင်စောနှင့် သိခင်နောင်ငဲ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231		Luce 2829	unclear			Luce 2829		Luce 2829		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0326	No stronger conservative family signal was detected.
obi-v01-n0136-re-p0220	obi-v01-n0136	သိခင်စောနှင့် သိခင်နောင်ငဲ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231		U Min Hswe, no. 58	catalogue_number	U Min Hswe	U Min Hswe	U Min Hswe		58		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0374	Grouped by recurring leading label.
obi-v01-n0137-ob-p0221	obi-v01-n0137	ဓမ္မရာဇဝိလတ် ကျောက်စာ	CS 593- = CE 1231- CS 593 = CE 1231		BA-49	number	BA-49		BA-49		BA-49		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0131	No stronger conservative family signal was detected.
obi-v01-n0137-ob-p0221	obi-v01-n0137	ဓမ္မရာဇဝိလတ် ကျောက်စာ	CS 593- = CE 1231- CS 593 = CE 1231		List-159	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	159		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0137-ob-p0221	obi-v01-n0137	ဓမ္မရာဇဝိလတ် ကျောက်စာ	CS 593- = CE 1231- CS 593 = CE 1231		IOB4-373/a BED B 593-4	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB4-373/a BED B 593-4		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0137-ob-p0221	obi-v01-n0137	ဓမ္မရာဇဝိလတ် ကျောက်စာ	CS 593- = CE 1231- CS 593 = CE 1231		Pl. IV 373a	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IV 373a		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0137-ob-p0221	obi-v01-n0137	ဓမ္မရာဇဝိလတ် ကျောက်စာ	CS 593- = CE 1231- CS 593 = CE 1231		OBI 1, p. 221	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 221		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		IOB2-134/a	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-134/a		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		RDASB 1915 BED B 594-2	year	RDASB		Report of the Director, Archaeological Survey of Burma	1915	1915		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		List 163	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	163		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		OBI 1, p. 222	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 222		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		A, p. 50	page	A	Tilman Frasch	Bagan Epigraphic Database, Part A		50		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0354	No stronger conservative family signal was detected.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		copies List 217	unclear			copies List 217		copies List 217		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0199	No stronger conservative family signal was detected.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		B 2, p. 796	volume_page	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		2, p. 796		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	No stronger conservative family signal was detected.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		MM 3, no. 39, p. 166	volume_page	MM		MM source family		39, p. 166		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0366	Grouped by recurring leading label.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		NCE List 216	unclear	NCE L		NCE List 216		NCE List 216		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0335	No stronger conservative family signal was detected.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		B 2, p. 815	volume_page	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		2, p. 815		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	No stronger conservative family signal was detected.
obi-v01-n0138-ob-p0222	obi-v01-n0138	အမတ် အစလပိဇည်တို့ ကျောက်စာ	CS 593 = CE 1231 CS 593 = CE 1231; CS 594 = CE 1232		MP 1, p. 57	volume_page	MP		Mandalay Palace stone collection		1, p. 57		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0365	No stronger conservative family signal was detected.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		BA-50	number	BA-50		BA-50		BA-50		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0134	No stronger conservative family signal was detected.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		List-163 BED B 562-2	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	163 BED B 562-2		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		List 163	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	163		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		OBI 1, p. 224	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 224		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		A, p. 50	page	A	Tilman Frasch	Bagan Epigraphic Database, Part A		50		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0354	No stronger conservative family signal was detected.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		List 217	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	217		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		B 2, p. 796 (MM)	volume_page	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		2, p. 796		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	No stronger conservative family signal was detected.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		List 130	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	130		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		B 2, p. 813	volume_page	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		2, p. 813		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	No stronger conservative family signal was detected.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		List 216	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	216		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0139-ob-p0224	obi-v01-n0139	စည်သူမင်းကြီးကျောက်စာ	CS -594(562-593) = CE -1232(1200-1231) CS 560 = CE 1198; CS 562 = CE 1200		B 2, p. 815	volume_page	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		2, p. 815		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	No stronger conservative family signal was detected.
obi-v01-n0140-ob-p0226	obi-v01-n0140	သင်ကြီး ငါဖုန်သင် ကျောက်စာ	CS 594(552) = CE 1232(1190) CS 552 = CE 1190 & CS 594 = CE 1232		RDASB 1965-66 BED B 552-2 & B 594-3	year	RDASB		Report of the Director, Archaeological Survey of Burma	1965	1965		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v01-n0140-ob-p0226	obi-v01-n0140	သင်ကြီး ငါဖုန်သင် ကျောက်စာ	CS 594(552) = CE 1232(1190) CS 552 = CE 1190 & CS 594 = CE 1232		OBI 1, p. 226	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 226		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0140-ob-p0226	obi-v01-n0140	သင်ကြီး ငါဖုန်သင် ကျောက်စာ	CS 594(552) = CE 1232(1190) CS 552 = CE 1190 & CS 594 = CE 1232		RDASB 1966	year	RDASB		Report of the Director, Archaeological Survey of Burma	1966	1966		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v01-n0141-ob-p0227	obi-v01-n0141	မင်းကြီး အသင်္ခယာကျောက်စာ	CS 594- = CE 1232- CS 594 = CE 1232		BED B 594-5	unclear	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		BED B 594-5		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	Grouped by recurring leading label.
obi-v01-n0141-ob-p0227	obi-v01-n0141	မင်းကြီး အသင်္ခယာကျောက်စာ	CS 594- = CE 1232- CS 594 = CE 1232		OBI 1, p. 227	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 227		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0141-ob-p0227	obi-v01-n0141	မင်းကြီး အသင်္ခယာကျောက်စာ	CS 594- = CE 1232- CS 594 = CE 1232		List 1437	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	1437		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0141-re-p0229	obi-v01-n0141	မင်းကြီး အသင်္ခယာကျောက်စာ	CS = CE		BA-583	number	BA-583		BA-583		BA-583		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0148	No stronger conservative family signal was detected.
obi-v01-n0141-re-p0229	obi-v01-n0141	မင်းကြီး အသင်္ခယာကျောက်စာ	CS = CE		List-1437	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	1437		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0142-tx-p0229	obi-v01-n0142	လေးမျက်နှာဘုရားကျောက်စာရုံ အမှတ် ၃ ကျောက်စာ	CS 584 = CE 1222		IPPA-221	number	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		221		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
obi-v01-n0142-tx-p0229	obi-v01-n0142	လေးမျက်နှာဘုရားကျောက်စာရုံ အမှတ် ၃ ကျောက်စာ	CS 584 = CE 1222		List-186	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	186		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0142-tx-p0229	obi-v01-n0142	လေးမျက်နှာဘုရားကျောက်စာရုံ အမှတ် ၃ ကျောက်စာ	CS 584 = CE 1222		IOB1-76	number	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-76		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0142-tx-p0233	obi-v01-n0142	လေးမျက်နှာဘုရားကျောက်စာရုံအမှတ် ၃ ကျောက်စာ	CS 589 = CE 1227		IPPA-231, 232	number	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		231, 232		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
obi-v01-n0142-tx-p0233	obi-v01-n0142	လေးမျက်နှာဘုရားကျောက်စာရုံအမှတ် ၃ ကျောက်စာ	CS 589 = CE 1227		List-199	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	199		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
