bibliography_id	short_label	raw_reference_strings	ocr_status	translation_relevance
bib-iob4-440-c-bed-b-623-1	IOB4-440/c BED B 623-1	IOB4-440/c BED B 623-1	not_started	unknown
bib-iob4-441-a-bed-b-623-1	IOB4-441/a BED B 623-1	IOB4-441/a BED B 623-1	not_started	unknown
bib-iob4-441-b-bed-b-623-1	IOB4-441/b BED B 623-1	IOB4-441/b BED B 623-1	not_started	unknown
bib-iob4-442-a-bed-b-623-1	IOB4-442/a BED B 623-1	IOB4-442/a BED B 623-1	not_started	unknown
bib-iob4-442-b-bed-b-623-1	IOB4-442/b BED B 623-1	IOB4-442/b BED B 623-1	not_started	unknown
bib-iob4-443-bed-b-622-6	IOB4-443 BED B 622-6	IOB4-443 BED B 622-6	not_started	unknown
bib-iob4-444-a-bed-b-622-6	IOB4-444/a BED B 622-6	IOB4-444/a BED B 622-6	not_started	unknown
bib-iob4-444-b-bed-b-623-1	IOB4-444/b BED B 623-1	IOB4-444/b BED B 623-1	not_started	unknown
bib-iob4-445-a-bed-b-623-1	IOB4-445/a BED B 623-1	IOB4-445/a BED B 623-1	not_started	unknown
bib-iob4-445-b-bed-b-623-1	IOB4-445/b BED B 623-1	IOB4-445/b BED B 623-1	not_started	unknown
bib-iob4-445-c-bed-b-623-1	IOB4-445/c BED B 623-1	IOB4-445/c BED B 623-1	not_started	unknown
bib-iob4-446-b-bed-b-623-1	IOB4 446/b BED B 623-1	IOB4 446/b BED B 623-1	not_started	unknown
bib-iob4-446-c-bed-b-623-1	IOB4-446/c BED B 623-1	IOB4-446/c BED B 623-1	not_started	unknown
bib-iob4-447-bed-b-623-1	IOB4-447 BED B 623-1	IOB4-447 BED B 623-1	not_started	unknown
bib-iob4-448-a-bed-b-623-1	IOB4-448/a BED B 623-1	IOB4-448/a BED B 623-1	not_started	unknown
bib-iob4-448-b-bed-b-623-1	IOB4-448/b BED B 623-1	IOB4-448/b BED B 623-1	not_started	unknown
bib-iob4-448-c-bed-b-623-1	IOB4-448/c BED B 623-1	IOB4-448/c BED B 623-1	not_started	unknown
bib-iob4-449-bed-b-623-1	IOB4-449 BED B 623-1	IOB4-449 BED B 623-1	not_started	unknown
bib-iob4-450-a-bed-b-623-1	IOB4-450/a BED B 623-1	IOB4-450/a BED B 623-1	not_started	unknown
bib-iob4-450-b-bed-b-623-1	IOB4-450/b BED B 623-1	IOB4-450/b BED B 623-1	not_started	unknown
bib-iob4-451-bed-b-623-1	IOB4-451 BED B 623-1	IOB4-451 BED B 623-1	not_started	unknown
bib-iob4-452-a-bed-b-623-1	IOB4-452/a BED B 623-1	IOB4-452/a BED B 623-1	not_started	unknown
bib-iob4-452-b-bed-b-623-1	IOB4-452/b BED B 623-1	IOB4-452/b BED B 623-1	not_started	unknown
bib-iob4-453-a-bed-b-623-1	IOB4-453/a BED B 623-1	IOB4-453/a BED B 623-1	not_started	unknown
bib-iob4-454-a-bed-b-623-1	IOB4-454/a BED B 623-1	IOB4-454/a BED B 623-1	not_started	unknown
bib-iob4-454-b-bed-b-623-1	IOB4-454/b BED B 623-1	IOB4-454/b BED B 623-1	not_started	unknown
bib-iob4-455-a-bed-b-623-1	IOB4-455/a BED B 623-1	IOB4-455/a BED B 623-1	not_started	unknown
bib-iob4-455-b-bed-b-623-1	IOB4-455/b BED B 623-1	IOB4-455/b BED B 623-1	not_started	unknown
bib-iob4-456-a	IOB4-456/a	IOB4-456/a	not_started	unknown
bib-iob4-456-a-bed-b-623-1	IOB4-456/a BED B 623-1	IOB4-456/a BED B 623-1	not_started	unknown
bib-iob4-456-b-bed-b-623-1	IOB4-456/b BED B 623-1	IOB4-456/b BED B 623-1	not_started	unknown
bib-iob4-457-a-bed-b-623-1	IOB4-457/a BED B 623-1	IOB4-457/a BED B 623-1	not_started	unknown
bib-iob4-457-b	IOB4-457/b	IOB4-457/b	not_started	unknown
bib-iob4-458	IOB4-458	IOB4-458	not_started	unknown
bib-iob4-458-bed-b-623-1	IOB4-458 BED B 623-1	IOB4-458 BED B 623-1	not_started	unknown
bib-iob4-459-b	IOB4-459/b	IOB4-459/b	not_started	unknown
bib-iob4-460-b	IOB4-460/b	IOB4-460/b	not_started	unknown
bib-iob4-461-a	IOB4-461/a	IOB4-461/a	not_started	unknown
bib-iob4-461-b	IOB4-461/b	IOB4-461/b	not_started	unknown
bib-iob4-462-a	IOB4-462/a	IOB4-462/a	not_started	unknown
bib-iob4437-a-bed-b-623-1	IOB4437/a BED B 623-1	IOB4437/a BED B 623-1	not_started	unknown
bib-iob5	IOB5-	IOB5-	not_started	unknown
bib-iob5-302-c-bed-b-600-7	IOB5-302/c BED B 600-7	IOB5-302/c BED B 600-7	not_started	unknown
bib-iob5-463-bed-b-703-1	IOB5-463 BED B 703-1	IOB5-463 BED B 703-1	not_started	unknown
bib-iob5-464-a-bed-b-703-2	IOB5-464/a BED B 703-2	IOB5-464/a BED B 703-2	not_started	unknown
bib-iob5-464-b	IOB5-464/b	IOB5-464/b	not_started	unknown
bib-iob5-465-a-bed-b-645-2	IOB5-465/a BED B 645-2	IOB5-465/a BED B 645-2	not_started	unknown
bib-iob5-465-b	IOB5-465/b	IOB5-465/b	not_started	unknown
bib-iob5-466-a	IOB5-466/a	IOB5-466/a	not_started	unknown
bib-iob5-466-b	IOB5-466/b	IOB5-466/b	not_started	unknown
bib-iob5-467-a	IOB5-467/a	IOB5-467/a	not_started	unknown
bib-iob5-467-b	IOB5-467/b	IOB5-467/b	not_started	unknown
bib-iob5-467-c	IOB5-467/c	IOB5-467/c	not_started	unknown
bib-iob5-467-d	IOB5-467/d	IOB5-467/d	not_started	unknown
bib-iob5-469-a	IOB5-469/a	IOB5-469/a	not_started	unknown
bib-iob5-469-b	IOB5-469/b	IOB5-469/b	not_started	unknown
bib-iob5-470-a	IOB5-470/a	IOB5-470/a	not_started	unknown
bib-iob5-470-b	IOB5-470/b	IOB5-470/b	not_started	unknown
bib-iob5-471	IOB5-471	IOB5-471	not_started	unknown
bib-iob5-472	IOB5-472	IOB5-472	not_started	unknown
bib-iob5-473-a	IOB5-473/a	IOB5-473/a	not_started	unknown
bib-iob5-473-b	IOB5-473/b	IOB5-473/b	not_started	unknown
bib-iob5-474	IOB5-474	IOB5-474	not_started	unknown
bib-iob5-475	IOB5-475	IOB5-475	not_started	unknown
bib-iob5-477-a	IOB5-477/a	IOB5-477/a	not_started	unknown
bib-iob5-477-b	IOB5-477/b	IOB5-477/b	not_started	unknown
bib-iob5-478	IOB5-478	IOB5-478	not_started	unknown
bib-iob5-479-bed-b-578-5	IOB5-479 BED B 578-5	IOB5-479 BED B 578-5	not_started	unknown
bib-iob5-480-a-bed-b-565-1	IOB5-480/a BED B 565-1	IOB5-480/a BED B 565-1	not_started	unknown
bib-iob5-480-c	IOB5-480/c	IOB5-480/c	not_started	unknown
bib-iob5-481-a-bed-b-635-6	IOB5-481/a BED B 635-6	IOB5-481/a BED B 635-6	not_started	unknown
bib-iob5-482-a	IOB5-482/a	IOB5-482/a	not_started	unknown
bib-iob5-482-b	IOB5-482/b	IOB5-482/b	not_started	unknown
bib-iob5-483-b	IOB5-483/b	IOB5-483/b	not_started	unknown
bib-iob5-485-a	IOB5-485/a	IOB5-485/a	not_started	unknown
bib-iob5-485-b	IOB5-485/b	IOB5-485/b	not_started	unknown
bib-iob5-486-b	IOB5-486/b	IOB5-486/b	not_started	unknown
bib-iob5-488-a	IOB5-488/a	IOB5-488/a	not_started	unknown
bib-iob5-491	IOB5-491	IOB5-491	not_started	unknown
bib-iob5-497	IOB5-497	IOB5-497	not_started	unknown
bib-iob5-499-a	IOB5-499/a	IOB5-499/a	not_started	unknown
bib-iob5-499-b	IOB5-499/b	IOB5-499/b	not_started	unknown
bib-iob5-499-c	IOB5-499/c	IOB5-499/c	not_started	unknown
bib-iob5-499-d	IOB5-499/d	IOB5-499/d	not_started	unknown
bib-iob5-501	IOB5-501	IOB5-501	not_started	unknown
bib-iob5-502	IOB5-502	IOB5-502	not_started	unknown
bib-iob5-509-bed-b-628-9	IOB5-509 BED B 628-9	IOB5-509 BED B 628-9	not_started	unknown
bib-iob5-510	IOB5-510	IOB5-510	not_started	unknown
bib-iob5-512-b	IOB5-512/b	IOB5-512/b	not_started	unknown
bib-iob5-514-a	IOB5-514/a	IOB5-514/a	not_started	unknown
bib-iob5-514-b	IOB5-514/b	IOB5-514/b	not_started	unknown
bib-iob5-517-a	IOB5-517/a	IOB5-517/a	not_started	unknown
bib-iob5-524-a	IOB5-524/a	IOB5-524/a	not_started	unknown
bib-iob5-524-b	IOB5-524/b	IOB5-524/b	not_started	unknown
bib-iob5-525-a	IOB5-525/a	IOB5-525/a	not_started	unknown
bib-iob5-525-b	IOB5-525/b	IOB5-525/b	not_started	unknown
bib-iob5-530	IOB5-530	IOB5-530	not_started	unknown
bib-iob5-541-a	IOB5-541/a	IOB5-541/a	not_started	unknown
bib-iob5-541-b	IOB5-541/b	IOB5-541/b	not_started	unknown
bib-iob5-541-c	IOB5-541/c	IOB5-541/c	not_started	unknown
bib-iob5-541-d	IOB5-541/d	IOB5-541/d	not_started	unknown
bib-iob5-542	IOB5-542	IOB5-542	not_started	unknown
bib-iob5-543-a-bed-b-675-1	IOB5-543/a BED B 675-1	IOB5-543/a BED B 675-1	not_started	unknown
bib-iob5-543-b	IOB5-543/b	IOB5-543/b	not_started	unknown
bib-iob5-544-a	IOB5-544/a	IOB5-544/a	not_started	unknown
bib-iob5-544-b	IOB5-544/b	IOB5-544/b	not_started	unknown
bib-iob5-545-a	IOB5-545/a	IOB5-545/a	not_started	unknown
bib-iob5-545-b	IOB5-545/b	IOB5-545/b	not_started	unknown
bib-iob5-546	IOB5-546	IOB5-546	not_started	unknown
bib-iob5-547-a	IOB5-547/a	IOB5-547/a	not_started	unknown
bib-iob5-547-b	IOB5-547/b	IOB5-547/b	not_started	unknown
bib-iob5-563-a-bed-b-602-4	IOB5-563/a BED B 602-4	IOB5-563/a BED B 602-4	not_started	unknown
bib-iob5-565-a-bed-a	IOB5-565/a BED A	IOB5-565/a BED A	not_started	unknown
bib-iob5-571-a-bed-a	IOB5-571/a BED A	IOB5-571/a BED A	not_started	unknown
bib-iob5-571-b-bed-b-537-2	IOB5-571/b BED B 537-2	IOB5-571/b BED B 537-2	not_started	unknown
bib-iob5-572-a-bed-b-602-4	IOB5-572/a BED B 602-4	IOB5-572/a BED B 602-4	not_started	unknown
bib-iob5-573-a-bed-b-602-4	IOB5-573/a BED B 602-4	IOB5-573/a BED B 602-4	not_started	unknown
bib-iob5-573-b-bed-b-602-5	IOB5-573/b BED B 602-5	IOB5-573/b BED B 602-5	not_started	unknown
bib-iob5-574-a-bed-b-582-4	IOB5-574/a BED B 582-4	IOB5-574/a BED B 582-4	not_started	unknown
bib-iob5-574-b	IOB5-574/b	IOB5-574/b	not_started	unknown
bib-iob5-575-bed-b-602-5	IOB5-575 BED B 602-5	IOB5-575 BED B 602-5	not_started	unknown
bib-iob5-576-a-bed-b-602-4	IOB5-576/a BED B 602-4	IOB5-576/a BED B 602-4	not_started	unknown
bib-iob5-576-b-15-bed-b-602-4	IOB5-576/b 15 BED B 602-4	IOB5-576/b 15 BED B 602-4	not_started	unknown
bib-iob5-577-bed-b-600-7	IOB5-577 BED B 600-7	IOB5-577 BED B 600-7	not_started	unknown
bib-iob5-577-bed-b-602-1	IOB5-577 BED B 602-1	IOB5-577 BED B 602-1	not_started	unknown
bib-iob5-578-a-bed-b-600-7	IOB5-578/a BED B 600-7	IOB5-578/a BED B 600-7	not_started	unknown
bib-iob5-578-b-bed-b-600-7	IOB5-578/b BED B 600-7	IOB5-578/b BED B 600-7	not_started	unknown
bib-iob5-581-b-bed-b-559-5	IOB5-581/b BED B 559-5	IOB5-581/b BED B 559-5	not_started	unknown
bib-iob5-583-bed-b-622-6	IOB5-583 BED B 622-6	IOB5-583 BED B 622-6	not_started	unknown
bib-iob5-584-bed-b-622-6	IOB5-584 BED B 622-6	IOB5-584 BED B 622-6	not_started	unknown
bib-iob5-587-a-bed-b-624-1	IOB5-587/a BED B 624-1	IOB5-587/a BED B 624-1	not_started	unknown
bib-iob5-587-b	IOB5-587/b	IOB5-587/b	not_started	unknown
bib-iob5-588	IOB5-588	IOB5-588	not_started	unknown
bib-iob5-589	IOB5-589	IOB5-589	not_started	unknown
bib-iob5-590	IOB5-590	IOB5-590	not_started	unknown
bib-iob5-591-a	IOB5-591/a	IOB5-591/a	not_started	unknown
bib-iob5-591-b	IOB5-591/b	IOB5-591/b	not_started	unknown
bib-iob5-592-a	IOB5-592/a	IOB5-592/a	not_started	unknown
bib-iob5-593-a-bed-b-539-1	IOB5-593/a BED B 539-1	IOB5-593/a BED B 539-1	not_started	unknown
bib-iob5-593-b	IOB5-593/b	IOB5-593/b	not_started	unknown
bib-iob5-597	IOB5-597/	IOB5-597/	not_started	unknown
bib-iob5-597-c	IOB5-597/c	IOB5-597/c	not_started	unknown
bib-iob5-597-d	IOB5-597/d	IOB5-597/d	not_started	unknown
bib-iob5-599-d	IOB5-599/d +	IOB5-599/d +	not_started	unknown
bib-iob5498-9	IOB5498 9	IOB5498 9	not_started	unknown
bib-ippa	IPPA	IPPA	not_started	unknown
bib-ippa-101-102	IPPA 101-102	IPPA 101-102	not_started	unknown
bib-ippa-103-104	IPPA-103-104	IPPA-103-104	not_started	unknown
bib-ippa-105	IPPA-105	IPPA-105	not_started	unknown
bib-ippa-106	IPPA-106	IPPA-106	not_started	unknown
bib-ippa-107	IPPA-107	IPPA-107	not_started	unknown
bib-ippa-109-111	IPPA-109, 111	IPPA-109, 111	not_started	unknown
bib-ippa-112-113	IPPA-112-113	IPPA-112-113	not_started	unknown
bib-ippa-114-116	IPPA-114, 116	IPPA-114, 116	not_started	unknown
bib-ippa-117-118	IPPA-117-118	IPPA-117-118	not_started	unknown
bib-ippa-119-120	IPPA-119-120	IPPA-119-120	not_started	unknown
bib-ippa-12	IPPA-12	IPPA-12	not_started	unknown
bib-ippa-121-122	IPPA-121-122	IPPA-121-122	not_started	unknown
bib-ippa-123	IPPA-123	IPPA-123	not_started	unknown
bib-ippa-137-138	IPPA 137-138	IPPA 137-138	not_started	unknown
bib-ippa-139	IPPA 139	IPPA 139	not_started	unknown
bib-ippa-141	IPPA-141	IPPA-141	not_started	unknown
bib-ippa-143	IPPA-143	IPPA-143	not_started	unknown
bib-ippa-145-146-bed-b-545-3	IPPA-145-146 BED B 545-3	IPPA-145-146 BED B 545-3	not_started	unknown
bib-ippa-147-148	IPPA-147-148	IPPA-147-148	not_started	unknown
bib-ippa-149	IPPA-149	IPPA-149	not_started	unknown
bib-ippa-15	IPPA-15	IPPA-15	not_started	unknown
bib-ippa-150	IPPA-150	IPPA-150	not_started	unknown
bib-ippa-151	IPPA-151	IPPA-151	not_started	unknown
bib-ippa-153-154	IPPA-153, 154	IPPA-153, 154	not_started	unknown
bib-ippa-155-157	IPPA-155-157	IPPA-155-157	not_started	unknown
bib-ippa-159	IPPA-159	IPPA-159 | IPPA 159	not_started	unknown
bib-ippa-162	IPPA-162	IPPA-162	not_started	unknown
bib-ippa-165	IPPA-165	IPPA-165	not_started	unknown
bib-ippa-166	IPPA-166	IPPA-166	not_started	unknown
bib-ippa-167	IPPA-167	IPPA-167	not_started	unknown
bib-ippa-168	IPPA-168	IPPA-168	not_started	unknown
bib-ippa-169	IPPA-169	IPPA-169	not_started	unknown
bib-ippa-17	IPPA-17	IPPA-17	not_started	unknown
bib-ippa-170	IPPA-170	IPPA-170	not_started	unknown
bib-ippa-172-173	IPPA-172-173	IPPA-172-173	not_started	unknown
bib-ippa-174-175	IPPA-174-175	IPPA-174-175	not_started	unknown
bib-ippa-176	IPPA 176	IPPA 176	not_started	unknown
bib-ippa-179	IPPA-179	IPPA-179	not_started	unknown
bib-ippa-18	IPPA-18	IPPA-18	not_started	unknown
bib-ippa-181-182	IPPA 181, 182	IPPA 181, 182	not_started	unknown
bib-ippa-183	IPPA-183	IPPA-183	not_started	unknown
bib-ippa-184-185	IPPA-184, 185	IPPA-184, 185	not_started	unknown
bib-ippa-186	IPPA-186	IPPA-186	not_started	unknown
bib-ippa-187	IPPA-187	IPPA-187	not_started	unknown
bib-ippa-188-189	IPPA 188-189	IPPA 188-189	not_started	unknown
bib-ippa-190	IPPA-190	IPPA-190	not_started	unknown
bib-ippa-191	IPPA-191	IPPA-191	not_started	unknown
bib-ippa-192	IPPA-192	IPPA-192	not_started	unknown
bib-ippa-193	IPPA-193	IPPA-193	not_started	unknown
bib-ippa-20	IPPA-20	IPPA-20	not_started	unknown
bib-ippa-201	IPPA-201	IPPA-201	not_started	unknown
bib-ippa-203	IPPA-203	IPPA-203	not_started	unknown
bib-ippa-207	IPPA-207	IPPA-207	not_started	unknown
bib-ippa-209	IPPA-209	IPPA-209	not_started	unknown
bib-ippa-209-211	IPPA-209, 211	IPPA-209, 211	not_started	unknown
bib-ippa-21	IPPA-21	IPPA-21	not_started	unknown
bib-ippa-212-213	IPPA-212-213,	IPPA-212-213,	not_started	unknown
bib-ippa-215	IPPA-215	IPPA-215	not_started	unknown
bib-ippa-217-218	IPPA-217, 218	IPPA-217, 218	not_started	unknown
bib-ippa-219-220	IPPA-219-220	IPPA-219-220	not_started	unknown
bib-ippa-221	IPPA-221	IPPA-221	not_started	unknown
bib-ippa-224-226	IPPA-224-226	IPPA-224-226	not_started	unknown
bib-ippa-227-228	IPPA-227, 228	IPPA-227, 228	not_started	unknown
bib-ippa-229-230	IPPA-229, 230	IPPA-229, 230	not_started	unknown
bib-ippa-231-232	IPPA-231, 232	IPPA-231, 232	not_started	unknown
bib-ippa-234	IPPA-234	IPPA-234	not_started	unknown
bib-ippa-235	IPPA-235	IPPA-235	not_started	unknown
bib-ippa-237-238	IPPA-237, 238	IPPA-237, 238	not_started	unknown
bib-ippa-239	IPPA-239	IPPA-239	not_started	unknown
bib-ippa-240-241	IPPA-240-241	IPPA-240-241	not_started	unknown
bib-ippa-243-245	IPPA-243-245	IPPA-243-245	not_started	unknown
bib-ippa-246-248	IPPA-246-248	IPPA-246-248	not_started	unknown
bib-ippa-253-254	IPPA-253-254	IPPA-253-254	not_started	unknown
bib-ippa-255	IPPA-255	IPPA-255	not_started	unknown
bib-ippa-257	IPPA-257	IPPA-257	not_started	unknown
bib-ippa-260	IPPA-260	IPPA-260	not_started	unknown
bib-ippa-264	IPPA-264	IPPA-264	not_started	unknown
bib-ippa-266	IPPA-266	IPPA-266	not_started	unknown
bib-ippa-269	IPPA-269	IPPA-269	not_started	unknown
bib-ippa-270-271	IPPA-270-271	IPPA-270-271	not_started	unknown
bib-ippa-274-276	IPPA-274-276	IPPA-274-276	not_started	unknown
bib-ippa-277	IPPA-277	IPPA-277	not_started	unknown
bib-ippa-278	IPPA-278	IPPA-278	not_started	unknown
bib-ippa-280	IPPA-280	IPPA-280	not_started	unknown
bib-ippa-281	IPPA-281	IPPA-281	not_started	unknown
bib-ippa-283	IPPA-283	IPPA-283	not_started	unknown
bib-ippa-284	IPPA-284	IPPA-284	not_started	unknown
bib-ippa-286-287	IPPA 286-287	IPPA 286-287	not_started	unknown
bib-ippa-293	IPPA-293	IPPA-293	not_started	unknown
bib-ippa-294	IPPA-294	IPPA-294	not_started	unknown
bib-ippa-295	IPPA-295	IPPA-295	not_started	unknown
bib-ippa-297-8-9	IPPA-297-8-9	IPPA-297-8-9	not_started	unknown
bib-ippa-300-1-2	IPPA-300-1-2	IPPA-300-1-2	not_started	unknown
bib-ippa-303-4-5	IPPA-303, 4-5	IPPA-303, 4-5	not_started	unknown
bib-ippa-306-7-8	IPPA 306, 7-8	IPPA 306, 7-8	not_started	unknown
bib-ippa-311-312	IPPA-311-312	IPPA-311-312	not_started	unknown
bib-ippa-313-314	IPPA-313-314	IPPA-313-314	not_started	unknown
bib-ippa-320	IPPA-320	IPPA-320	not_started	unknown
bib-ippa-341	IPPA-341	IPPA-341	not_started	unknown
bib-ippa-55	IPPA-55	IPPA-55	not_started	unknown
bib-ippa-57	IPPA-57	IPPA-57	not_started	unknown
bib-ippa-58	IPPA-58	IPPA-58	not_started	unknown
bib-ippa-59-60	IPPA 59, 60	IPPA 59, 60	not_started	unknown
bib-ippa-61-62	IPPA 61, 62	IPPA 61, 62	not_started	unknown
bib-ippa-63	IPPA 63	IPPA 63	not_started	unknown
bib-ippa-64	IPPA-64	IPPA-64	not_started	unknown
bib-ippa-78-79-80-81-82	IPPA 78-79-80-81-82	IPPA 78-79-80-81-82	not_started	unknown
bib-ippa-83-84-85-86	IPPA 83-84-85-86	IPPA 83-84-85-86	not_started	unknown
bib-ippa-87-88	IPPA-87-88	IPPA-87-88	not_started	unknown
bib-ippa-89-90	IPPA-89-90	IPPA-89-90	not_started	unknown
bib-ippa-9	IPPA-9	IPPA-9	not_started	unknown
bib-ippa-96-97	IPPA-96-97	IPPA-96-97	not_started	unknown
bib-ippa-98	IPPA-98	IPPA-98	not_started	unknown
bib-ippa-99-100	IPPA-99-100	IPPA-99-100	not_started	unknown
bib-iub1-103	IUB1-103	IUB1-103	not_started	unknown
bib-iub1-106-2-3	IUB1-106-2-3	IUB1-106-2-3	not_started	unknown
bib-iub1-120	IUB1-120	IUB1-120	not_started	unknown
bib-iub1-123	IUB1-123	IUB1-123	not_started	unknown
bib-iub1-125	IUB1-125,	IUB1-125,	not_started	unknown
bib-iub1-126-1002	IUB1-126-1002	IUB1-126-1002	not_started	unknown
bib-iub1-13-14	IUB1-13-14	IUB1-13-14	not_started	unknown
bib-iub1-146	IUB1-146	IUB1-146	not_started	unknown
bib-iub1-149	IUB1-149	IUB1-149	not_started	unknown
bib-iub1-168	IUB1-168	IUB1-168	not_started	unknown
bib-iub1-173	IUB1-173	IUB1-173	not_started	unknown
bib-iub1-174	IUB1-174	IUB1-174	not_started	unknown
bib-iub1-175	IUB1 175	IUB1 175	not_started	unknown
bib-iub1-176	IUB1-176	IUB1-176	not_started	unknown
bib-iub1-177	IUB1-177	IUB1-177	not_started	unknown
bib-iub1-181	IUB1-181	IUB1-181	not_started	unknown
bib-iub1-183	IUB1-183	IUB1-183	not_started	unknown
bib-iub1-186	IUB1-186	IUB1-186	not_started	unknown
bib-iub1-189	IUB1-189	IUB1-189	not_started	unknown
bib-iub1-191-192-bed-b-597-8	IUB1-191, 192 BED B 597-8	IUB1-191, 192 BED B 597-8	not_started	unknown
bib-iub1-193-194	IUB1-193-194	IUB1-193-194	not_started	unknown
bib-iub1-195-196	IUB1-195-196	IUB1-195-196	not_started	unknown
bib-iub1-197	IUB1-197	IUB1-197	not_started	unknown
bib-iub1-198-199	IUB1-198, 199	IUB1-198, 199	not_started	unknown
bib-iub1-200	IUB1-200	IUB1-200	not_started	unknown
bib-iub1-201-202	IUB1-201-202	IUB1-201-202	not_started	unknown
bib-iub1-203	IUB1-203	IUB1-203	not_started	unknown
bib-iub1-204	IUB1-204	IUB1-204	not_started	unknown
bib-iub1-205	IUB1-205,	IUB1-205,	not_started	unknown
bib-iub1-206	IUB1-206	IUB1-206	not_started	unknown
bib-iub1-207	IUB1-207	IUB1-207	not_started	unknown
bib-iub1-209-211	IUB1-209-211	IUB1-209-211	not_started	unknown
bib-iub1-212	IUB1-212	IUB1-212	not_started	unknown
bib-iub1-213	IUB1-213	IUB1-213	not_started	unknown
bib-iub1-216	IUB1-216	IUB1-216	not_started	unknown
bib-iub1-219-220	IUB1-219-220	IUB1-219-220	not_started	unknown
bib-iub1-222-223	IUB1-222-223	IUB1-222-223	not_started	unknown
bib-iub1-224	IUB1-224	IUB1-224	not_started	unknown
bib-iub1-225-304	IUB1-225 & 304	IUB1-225 & 304	not_started	unknown
bib-iub1-226-305	IUB1-226 & 305	IUB1-226 & 305	not_started	unknown
bib-iub1-227-228	IUB1-227-228	IUB1-227-228	not_started	unknown
bib-iub1-253-254	IUB1-253-254	IUB1-253-254	not_started	unknown
bib-iub1-255	IUB1-255	IUB1-255	not_started	unknown
bib-iub1-257	IUB1-257	IUB1-257	not_started	unknown
bib-iub1-258	IUB1-258	IUB1-258	not_started	unknown
bib-iub1-269	IUB1-269	IUB1-269	not_started	unknown
bib-iub1-271	IUB1-271	IUB1-271	not_started	unknown
bib-iub1-287	IUB1-287	IUB1-287	not_started	unknown
bib-iub1-288	IUB1-288	IUB1-288	not_started	unknown
bib-iub1-291-292	IUB1-291-292	IUB1-291-292	not_started	unknown
bib-iub1-293	IUB1-293	IUB1-293	not_started	unknown
bib-iub1-294	IUB1-294	IUB1-294	not_started	unknown
bib-iub1-296	IUB1-296	IUB1-296	not_started	unknown
bib-iub1-298	IUB1-298	IUB1-298	not_started	unknown
bib-iub1-299	IUB1-299	IUB1-299	not_started	unknown
bib-iub1-300	IUB1-300	IUB1-300	not_started	unknown
bib-iub1-301	IUB1-301	IUB1-301	not_started	unknown
bib-iub1-302-303	IUB1-302-303	IUB1-302-303	not_started	unknown
bib-iub1-306-307	IUB1-306-307	IUB1-306-307	not_started	unknown
bib-iub1-308	IUB1-308	IUB1-308	not_started	unknown
bib-iub1-309	IUB1-309	IUB1-309	not_started	unknown
bib-iub1-32	IUB1-32	IUB1-32	not_started	unknown
bib-iub1-33	IUB1-33	IUB1-33	not_started	unknown
bib-iub1-34-35	IUB1-34-35	IUB1-34-35	not_started	unknown
bib-iub1-36	IUB1-36,	IUB1-36,	not_started	unknown
bib-iub1-37	IUB1-37,	IUB1-37,	not_started	unknown
bib-iub1-38-39	IUB1-38-39	IUB1-38-39	not_started	unknown
bib-iub1-40	IUB1-40	IUB1-40	not_started	unknown
bib-iub1-47	IUB1-47	IUB1-47	not_started	unknown
bib-iub1-49	IUB1-49	IUB1-49	not_started	unknown
bib-iub1-52	IUB1-52,	IUB1-52,	not_started	unknown
bib-iub1-67	IUB1-67,	IUB1-67,	not_started	unknown
bib-iub1-68	IUB1-68	IUB1-68	not_started	unknown
bib-iub1-75	IUB1-75	IUB1-75	not_started	unknown
bib-iub1-78	IUB1-78	IUB1-78	not_started	unknown
bib-iub1-80	IUB1-80,	IUB1-80,	not_started	unknown
bib-iub1-81	IUB1-81	IUB1-81	not_started	unknown
bib-iub1-86	IUB1-86,	IUB1-86,	not_started	unknown
bib-iub1-90	IUB1-90	IUB1-90	not_started	unknown
bib-iub1-93	IUB1-93,	IUB1-93,	not_started	unknown
bib-iub1-94	IUB1-94	IUB1-94	not_started	unknown
bib-iub1-98	IUB1-98	IUB1-98	not_started	unknown
bib-iub1-bed-b-600-7	IUB1- BED B 600-7	IUB1- BED B 600-7	not_started	unknown
bib-iub1-p-140	IUB1 p.140	IUB1 p.140	not_started	unknown
bib-iub1184-185	IUB1184, 185	IUB1184, 185	not_started	unknown
bib-iub1bm1-84	IUB1BM1--84	IUB1BM1--84	not_started	unknown
bib-iub2-132	IUB2-132	IUB2-132	not_started	unknown
bib-iub2-133	IUB2-133	IUB2-133	not_started	unknown
bib-iub2-134	IUB2-134	IUB2-134	not_started	unknown
bib-iub2-135	IUB2-135	IUB2-135	not_started	unknown
bib-iub2-136	IUB2-136	IUB2-136	not_started	unknown
bib-iub2-137	IUB2-137	IUB2-137	not_started	unknown
bib-iub2-138	IUB2-138	IUB2-138	not_started	unknown
bib-iub2-186-187	IUB2-186-187	IUB2-186-187	not_started	unknown
bib-iub2-197	IUB2-197	IUB2-197	not_started	unknown
bib-iub2-198	IUB2-198	IUB2-198	not_started	unknown
bib-iub2-200	IUB2-200	IUB2-200	not_started	unknown
bib-iub2-202	IUB2-202	IUB2-202	not_started	unknown
bib-iub2-203	IUB2-203	IUB2-203	not_started	unknown
bib-iub2-204	IUB2-204	IUB2-204	not_started	unknown
bib-iub2-205	IUB2-205	IUB2-205	not_started	unknown
bib-iub2-206	IUB2-206	IUB2-206	not_started	unknown
