family_id	raw_reference_string	occurrence_count	example_record_ids	notes
fam-mm-catalogue	MM 3, no. 43, p. 183	1	obi-v01-n0224-ob-p0379	Grouped by recurring leading label.
fam-mm-catalogue	MM 3, no. 44, p. 189	1	obi-v01-n0179-tx-p0306	Grouped by recurring leading label.
fam-mm-catalogue	MM 3, p. 90 (not in List)	1	obi-v01-n0216-ob-p0366	Grouped by recurring leading label.
fam-mm-catalogue	MM 3, p. 93 (which has Vattalaṅkapuil as donor) and List 149	1	obi-v01-n0216-ob-p0366	Grouped by recurring leading label.
fam-mm-catalogue	MM 4, no. 40, p. 1186 (third inscr.)	1	obi-v03-n0059-ob-p0095	Grouped by recurring leading label.
fam-mm-catalogue	MM 4, no. 40, p. 186 (first part)	1	obi-v01-n0212-ob-p0360	Grouped by recurring leading label.
fam-mm-catalogue	MM 4, no. 58, p. 253	1	obi-v03-n0058-ob-p0094	Grouped by recurring leading label.
fam-mm-catalogue	MM 4, no. 64, p. 275 (dated CS 660/1398)	1	obi-v01-n0216-ob-p0366	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 2	78	obi-v03-n0002-re-p0002 | obi-v03-n0014-re-p0020 | obi-v03-n0015-ob-p0021 | obi-v03-n0016-ob-p0022 | obi-v03-n0016-re-p0023	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 1	77	obi-v03-n0001-ob-p0001 | obi-v03-n0008-re-p0011 | obi-v03-n0009-ob-p0012 | obi-v03-n0010-ob-p0013 | obi-v03-n0011-ob-p0014	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 3	66	obi-v03-n0003-ob-p0003 | obi-v03-n0022-ob-p0033 | obi-v03-n0023-ob-p0033 | obi-v03-n0023-re-p0034 | obi-v03-n0024-re-p0036	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 1	50	obi-v02-n0001-ob-p0001 | obi-v02-n0006-ob-p0010 | obi-v02-n0007-ob-p0011 | obi-v02-n0007-re-p0011 | obi-v02-n0008-re-p0013	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 24	12	obi-v02-n0016-ob-p0024 | obi-v02-n0137-tx-p0240 | obi-v02-n0138-tx-p0240 | obi-v02-n0139-tx-p0241 | obi-v02-n0140-ob-p0242	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 22	10	obi-v02-n0015-ob-p0022 | obi-v02-n0120-ob-p0220 | obi-v02-n0120-re-p0221 | obi-v02-n0121-tx-p0223 | obi-v02-n0121-tx-p0225	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 20	9	obi-v02-n0013-ob-p0020 | obi-v02-n0107-ob-p0203 | obi-v02-n0108-re-p0204 | obi-v02-n0109-ob-p0205 | obi-v02-n0109-tx-p0206	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 6	9	obi-v02-n0004-ob-p0006 | obi-v02-n0032-ob-p0060 | obi-v02-n0033-ob-p0061 | obi-v02-n0033-re-p0063 | obi-v02-n0034-ob-p0064	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 21	8	obi-v02-n0014-ob-p0021 | obi-v02-n0113-ob-p0210 | obi-v02-n0114-ob-p0211 | obi-v02-n0115-ob-p0212 | obi-v02-n0116-ob-p0212	Grouped by recurring leading label.
fam-obi-internal	OBI 4, p. 26	8	obi-v04-n0020-ob-p0026 | obi-v04-n0149-re-p0260 | obi-v04-n0150-ob-p0261 | obi-v04-n0150-re-p0262 | obi-v04-n0151-ob-p0263	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 5	7	obi-v03-n0005-ob-p0005 | obi-v03-n0032-tx-p0051 | obi-v03-n0033-ob-p0052 | obi-v03-n0035-ob-p0055 | obi-v03-n0035-re-p0056	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 222	6	obi-v01-n0138-ob-p0222 | obi-v02-n0005-re-p0009 | obi-v02-n0051-ob-p0091 | obi-v02-n0052-ob-p0092 | obi-v02-n0053-re-p0096	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 4	6	obi-v03-n0004-ob-p0004 | obi-v03-n0026-re-p0041 | obi-v03-n0027-re-p0045 | obi-v03-n0028-ob-p0046 | obi-v03-n0029-re-p0047	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 15	5	obi-v02-n0010-ob-p0015 | obi-v02-n0072-ob-p0151 | obi-v02-n0073-tx-p0155 | obi-v02-n0076-ob-p0157 | obi-v02-n0077-ob-p0159	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 3	5	obi-v02-n0002-ob-p0003 | obi-v02-n0019-re-p0031 | obi-v02-n0020-ob-p0033 | obi-v02-n0020-re-p0035 | obi-v02-n0021-ob-p0037	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 9	5	obi-v02-n0005-re-p0009 | obi-v02-n0051-ob-p0091 | obi-v02-n0052-ob-p0092 | obi-v02-n0053-re-p0096 | obi-v02-n0054-ob-p0099	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 9-11	5	obi-v03-n0008-ob-p0009 | obi-v03-n0056-ob-p0090 | obi-v03-n0056-re-p0091 | obi-v03-n0057-tx-p0092 | obi-v03-n0060-ob-p0097	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 7	3	obi-v03-n0006-ob-p0007 | obi-v03-n0045-re-p0073 | obi-v03-n0047-ob-p0077	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 8	3	obi-v03-n0007-ob-p0008 | obi-v03-n0007-re-p0008 | obi-v03-n0055-ob-p0089	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 106	2	obi-v01-n0066-re-p0106 | obi-v01-n0067-ob-p0106	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 118	2	obi-v01-n0074-ob-p0118 | obi-v01-n0075-tx-p0118	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 125	2	obi-v01-n0080-ob-p0125 | obi-v01-n0081-ob-p0125	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 127	2	obi-v01-n0082-ob-p0127 | obi-v01-n0082-re-p0127	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 133	2	obi-v01-n0086-tx-p0133 | obi-v01-n0087-ob-p0133	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 164	2	obi-v01-n0098-ob-p0164 | obi-v01-n0099-ob-p0164	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 175	2	obi-v01-n0107-ob-p0175 | obi-v01-n0107-re-p0175	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 190	2	obi-v01-n0221-tx-p0376 | obi-v01-n0222-re-p0376	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 255	2	obi-v01-n0151-ob-p0255 | obi-v01-n0152-ob-p0255	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 265	2	obi-v01-n0158-tx-p0265 | obi-v01-n0159-ob-p0265	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 289	2	obi-v01-n0170-ob-p0289 | obi-v01-n0170-re-p0289	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 298	2	obi-v01-n0173-ob-p0298 | obi-v01-n0174-ob-p0298	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 302	2	obi-v01-n0175-ob-p0302 | obi-v01-n0176-tx-p0302	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 376	2	obi-v01-n0221-tx-p0376 | obi-v01-n0222-re-p0376	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 46	2	obi-v01-n0025-ob-p0046 | obi-v01-n0026-ob-p0046	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 56	2	obi-v01-n0033-ob-p0056 | obi-v01-n0034-re-p0056	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 86	2	obi-v01-n0053-ob-p0086 | obi-v01-n0054-ob-p0086	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 89	2	obi-v01-n0054-tx-p0089 | obi-v01-n0055-ob-p0089	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 93	2	obi-v01-n0058-tx-p0093 | obi-v01-n0059-ob-p0093	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 97	2	obi-v01-n0061-ob-p0097 | obi-v01-n0062-ob-p0097	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 227	2	obi-v02-n0124-ob-p0227 | obi-v02-n0125-tx-p0227	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 4	2	obi-v02-n0003-ob-p0004 | obi-v02-n0025-ob-p0049	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 83	2	obi-v02-n0044-ob-p0083 | obi-v02-n0045-ob-p0083	Grouped by recurring leading label.
fam-obi-internal	OBI 2, p. 87	2	obi-v02-n0047-re-p0087 | obi-v02-n0048-ob-p0087	Grouped by recurring leading label.
fam-obi-internal	OBI 3, p. 68	2	obi-v03-n0041-ob-p0068 | obi-v03-n0042-ob-p0068	Grouped by recurring leading label.
fam-obi-internal	OBI 4, p. 64	2	obi-v04-n0039-ob-p0064 | obi-v04-n0039-re-p0065	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 1 and OBI1,p.4	1	obi-v01-n0001-tx-p0001	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 100	1	obi-v01-n0064-ob-p0100	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 102	1	obi-v01-n0065-ob-p0102	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 105	1	obi-v01-n0066-ob-p0105	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 107	1	obi-v01-n0068-ob-p0107	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 108	1	obi-v01-n0069-ob-p0108	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 11	1	obi-v01-n0004-ob-p0011	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 111	1	obi-v01-n0070-ob-p0111	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 112	1	obi-v01-n0071-ob-p0112	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 116	1	obi-v01-n0072-ob-p0116	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 117	1	obi-v01-n0073-ob-p0117	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 119	1	obi-v01-n0076-ob-p0119	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 121	1	obi-v01-n0077-ob-p0121	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 123	1	obi-v01-n0078-ob-p0123	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 124	1	obi-v01-n0079-ob-p0124	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 128	1	obi-v01-n0083-ob-p0128	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 129	1	obi-v01-n0084-ob-p0129	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 130	1	obi-v01-n0085-ob-p0130	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 134	1	obi-v01-n0088-ob-p0134	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 136	1	obi-v01-n0089-ob-p0136	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 137	1	obi-v01-n0090-ob-p0137	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 138	1	obi-v01-n0091-ob-p0138	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 139	1	obi-v01-n0092-ob-p0139	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 140	1	obi-v01-n0093-re-p0140	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 141	1	obi-v01-n0094-ob-p0141	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 142	1	obi-v01-n0095-re-p0142	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 143	1	obi-v01-n0096-ob-p0143	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 151	1	obi-v01-n0097-tx-p0151	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 156	1	obi-v01-n0097-tx-p0156	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 161	1	obi-v01-n0097-tx-p0161	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 167	1	obi-v01-n0100-ob-p0167	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 168	1	obi-v01-n0101-ob-p0168	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 169	1	obi-v01-n0102-ob-p0169	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 171	1	obi-v01-n0103-ob-p0171	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 172	1	obi-v01-n0104-ob-p0172	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 173 and 184	1	obi-v01-n0105-ob-p0173	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 174	1	obi-v01-n0106-ob-p0174	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 176	1	obi-v01-n0108-tx-p0176	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 179	1	obi-v01-n0109-ob-p0179	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 183	1	obi-v01-n0110-ob-p0183	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 184	1	obi-v01-n0111-re-p0184	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 185	1	obi-v01-n0113-ob-p0185	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 186	1	obi-v01-n0114-ob-p0186	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 187	1	obi-v01-n0115-ob-p0187	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 188	1	obi-v01-n0116-ob-p0188	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 189	1	obi-v01-n0117-ob-p0189	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 19	1	obi-v01-n0005-ob-p0019	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 191	1	obi-v01-n0119-ob-p0191	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 193	1	obi-v01-n0121-tx-p0193	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 198	1	obi-v01-n0121-tx-p0198	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 20	1	obi-v01-n0006-ob-p0020	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 202	1	obi-v01-n0123-ob-p0202	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 203	1	obi-v01-n0124-ob-p0203	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 204	1	obi-v01-n0125-ob-p0204	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 205	1	obi-v01-n0126-ob-p0205	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 206	1	obi-v01-n0127-ob-p0206	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 208	1	obi-v01-n0128-ob-p0208	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 209	1	obi-v01-n0129-tx-p0209	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 211	1	obi-v01-n0130-ob-p0211	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 212	1	obi-v01-n0131-ob-p0212	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 213	1	obi-v01-n0132-ob-p0213	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 214	1	obi-v01-n0133-ob-p0214	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 215	1	obi-v01-n0134-ob-p0215	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 218	1	obi-v01-n0135-ob-p0218	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 22	1	obi-v01-n0007-ob-p0022	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 220	1	obi-v01-n0136-re-p0220	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 221	1	obi-v01-n0137-ob-p0221	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 224	1	obi-v01-n0139-ob-p0224	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 226	1	obi-v01-n0140-ob-p0226	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 227	1	obi-v01-n0141-ob-p0227	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 229	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 23	1	obi-v01-n0008-ob-p0023	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 233	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 235	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 238	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 240	1	obi-v01-n0143-ob-p0240	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 242	1	obi-v01-n0144-re-p0242	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 244	1	obi-v01-n0145-ob-p0244	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 245	1	obi-v01-n0146-tx-p0246	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 246	1	obi-v01-n0146-tx-p0246	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 248	1	obi-v01-n0147-re-p0248	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 249	1	obi-v01-n0148-ob-p0249	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 25	1	obi-v01-n0009-ob-p0025	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 251	1	obi-v01-n0149-ob-p0251	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 253	1	obi-v01-n0150-tx-p0253	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 256	1	obi-v01-n0153-ob-p0256	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 257	1	obi-v01-n0154-ob-p0257	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 259	1	obi-v01-n0155-ob-p0259	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 26	1	obi-v01-n0010-ob-p0026	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 260	1	obi-v01-n0156-tx-p0260	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 263	1	obi-v01-n0157-ob-p0263	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 264	1	obi-v01-n0158-re-p0264	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 267	1	obi-v01-n0160-ob-p0267	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 27	1	obi-v01-n0011-ob-p0027	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 270	1	obi-v01-n0161-ob-p0270	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 272	1	obi-v01-n0162-tx-p0272	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 273 (not listed ?!)	1	obi-v01-n0163-re-p0273	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 278	1	obi-v01-n0166-ob-p0278	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 282	1	obi-v01-n0167-ob-p0282	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 287	1	obi-v01-n0169-ob-p0287	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 29	1	obi-v01-n0012-ob-p0029	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 290	1	obi-v01-n0171-ob-p0290	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 291	1	obi-v01-n0172-ob-p0291	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 304	1	obi-v01-n0177-ob-p0304	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 305	1	obi-v01-n0178-tx-p0305	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 306	1	obi-v01-n0179-tx-p0306	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 311	1	obi-v01-n0181-ob-p0311	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 314	1	obi-v01-n0182-ob-p0314	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 315	1	obi-v01-n0183-ob-p0315	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 316: U Min Hswe, no. 81	1	obi-v01-n0184-ob-p0316	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 318	1	obi-v01-n0185-ob-p0318	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 319	1	obi-v01-n0186-ob-p0319	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 32	1	obi-v01-n0013-ob-p0032	Grouped by recurring leading label.
fam-obi-internal	OBI 1, p. 320	1	obi-v01-n0187-ob-p0320	Grouped by recurring leading label.
