raw_reference_string	family_id	source_family_id	source_work_key	work_candidate_id	bibtex_key	locator	locator_type	resolution_status	resolution_level	match_type	match_confidence	evidence	needs_human_review	notes
List 710	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 710	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 72	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 72	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 722	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 722	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 73	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 73	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 748	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 748	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 78	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 78	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 80	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 80	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 81a+b	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 81a+b	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 890	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 890	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 90	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 90	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 91	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 91	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 92a	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 92a	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 92b	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 92b	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 963	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 963	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List 97	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List 97	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List <xx>	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List <xx>	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List ?	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List ?	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List ???	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List ???	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1014	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1014	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-102	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-102	number	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1043-1044	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1043	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-120	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-120	number	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-121	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-121	number	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-123/a	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-123/a	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-123/b	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-123/b	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1248-555	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1248	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-125	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-125	number	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1251	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1251	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1252	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1252	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1254	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1254	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1255	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1255	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-128	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-128	number	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-129	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-129	number	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-129 BED B 554-4	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	List-129 BED B 554-4	unclear	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1294	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1294	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1296	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1296	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1297	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1297	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1299/a	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1299	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1299/b	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1299	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1323	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1323	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1332	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1332	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1334/a	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1334	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1334/b	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1334	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1336	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1336	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
List-1347	fam-list-catalogue	sf-list	duroiselle1921list	work-list-catalogue	duroiselle1921list	1347	year	confirmed_work	book	source_family_match	high	Use as the stable catalogue family for List locators.	false	Grouped by recurring leading label.
